,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,127.248
1,2016-01-01 00:15:00,KWH,127.257
2,2016-01-01 00:30:00,KWH,127.266
3,2016-01-01 00:45:00,KWH,127.275
4,2016-01-01 01:00:00,KWH,127.283
5,2016-01-01 01:15:00,KWH,127.291
6,2016-01-01 01:30:00,KWH,127.297
7,2016-01-01 01:45:00,KWH,127.302
8,2016-01-01 02:00:00,KWH,127.307
9,2016-01-01 02:15:00,KWH,127.312
10,2016-01-01 02:30:00,KWH,127.317
11,2016-01-01 02:45:00,KWH,127.322
12,2016-01-01 03:00:00,KWH,127.327
13,2016-01-01 03:15:00,KWH,127.331
14,2016-01-01 03:30:00,KWH,127.336
15,2016-01-01 03:45:00,KWH,127.341
16,2016-01-01 04:00:00,KWH,127.346
17,2016-01-01 04:15:00,KWH,127.351
18,2016-01-01 04:30:00,KWH,127.355
19,2016-01-01 04:45:00,KWH,127.360
20,2016-01-01 05:00:00,KWH,127.365
21,2016-01-01 05:15:00,KWH,127.370
22,2016-01-01 05:30:00,KWH,127.375
23,2016-01-01 05:45:00,KWH,127.380
24,2016-01-01 06:00:00,KWH,127.383
25,2016-01-01 06:15:00,KWH,127.383
26,2016-01-01 06:30:00,KWH,127.383
27,2016-01-01 06:45:00,KWH,127.383
28,2016-01-01 07:00:00,KWH,127.383
29,2016-01-01 07:15:00,KWH,127.383
30,2016-01-01 07:30:00,KWH,127.383
31,2016-01-01 07:45:00,KWH,127.383
32,2016-01-01 08:00:00,KWH,127.383
33,2016-01-01 08:15:00,KWH,127.383
34,2016-01-01 08:30:00,KWH,127.383
35,2016-01-01 08:45:00,KWH,127.383
36,2016-01-01 09:00:00,KWH,127.383
37,2016-01-01 09:15:00,KWH,127.383
38,2016-01-01 09:30:00,KWH,127.383
39,2016-01-01 09:45:00,KWH,127.384
40,2016-01-01 10:00:00,KWH,127.386
41,2016-01-01 10:15:00,KWH,127.389
42,2016-01-01 10:30:00,KWH,127.391
43,2016-01-01 10:45:00,KWH,127.393
44,2016-01-01 11:00:00,KWH,127.395
45,2016-01-01 11:15:00,KWH,127.396
46,2016-01-01 11:30:00,KWH,127.398
47,2016-01-01 11:45:00,KWH,127.399
48,2016-01-01 12:00:00,KWH,127.400
49,2016-01-01 12:15:00,KWH,127.400
50,2016-01-01 12:30:00,KWH,127.400
51,2016-01-01 12:45:00,KWH,127.400
