,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,15.965
1,2016-01-01 00:15:00,KWH,15.969
2,2016-01-01 00:30:00,KWH,15.974
3,2016-01-01 00:45:00,KWH,15.978
4,2016-01-01 01:00:00,KWH,15.983
5,2016-01-01 01:15:00,KWH,15.988
6,2016-01-01 01:30:00,KWH,15.992
7,2016-01-01 01:45:00,KWH,15.997
8,2016-01-01 02:00:00,KWH,16.001
9,2016-01-01 02:15:00,KWH,16.006
10,2016-01-01 02:30:00,KWH,16.011
11,2016-01-01 02:45:00,KWH,16.015
12,2016-01-01 03:00:00,KWH,16.020
13,2016-01-01 03:15:00,KWH,16.024
14,2016-01-01 03:30:00,KWH,16.029
15,2016-01-01 03:45:00,KWH,16.033
16,2016-01-01 04:00:00,KWH,16.038
17,2016-01-01 04:15:00,KWH,16.041
18,2016-01-01 04:30:00,KWH,16.041
19,2016-01-01 04:45:00,KWH,16.041
20,2016-01-01 05:00:00,KWH,16.041
21,2016-01-01 05:15:00,KWH,16.041
22,2016-01-01 05:30:00,KWH,16.041
23,2016-01-01 05:45:00,KWH,16.041
24,2016-01-01 06:00:00,KWH,16.041
25,2016-01-01 06:15:00,KWH,16.041
26,2016-01-01 06:30:00,KWH,16.041
27,2016-01-01 06:45:00,KWH,16.041
28,2016-01-01 07:00:00,KWH,16.041
29,2016-01-01 07:15:00,KWH,16.041
30,2016-01-01 07:30:00,KWH,16.041
31,2016-01-01 07:45:00,KWH,16.041
32,2016-01-01 08:00:00,KWH,16.041
33,2016-01-01 08:15:00,KWH,16.041
34,2016-01-01 08:30:00,KWH,16.041
35,2016-01-01 08:45:00,KWH,16.041
36,2016-01-01 09:00:00,KWH,16.041
37,2016-01-01 09:15:00,KWH,16.041
38,2016-01-01 09:30:00,KWH,16.041
39,2016-01-01 09:45:00,KWH,16.041
40,2016-01-01 10:00:00,KWH,16.041
41,2016-01-01 10:15:00,KWH,16.041
42,2016-01-01 10:30:00,KWH,16.041
43,2016-01-01 10:45:00,KWH,16.041
44,2016-01-01 11:00:00,KWH,16.041
45,2016-01-01 11:15:00,KWH,16.041
46,2016-01-01 11:30:00,KWH,16.041
47,2016-01-01 11:45:00,KWH,16.041
48,2016-01-01 12:00:00,KWH,16.041
49,2016-01-01 12:15:00,KWH,16.041
50,2016-01-01 12:30:00,KWH,16.041
51,2016-01-01 12:45:00,KWH,16.041
52,2016-01-01 13:00:00,KWH,16.041
53,2016-01-01 13:15:00,KWH,16.041
54,2016-01-01 13:30:00,KWH,16.041
55,2016-01-01 13:45:00,KWH,16.041
56,2016-01-01 14:00:00,KWH,16.041
57,2016-01-01 14:15:00,KWH,16.041
58,2016-01-01 14:30:00,KWH,16.041
59,2016-01-01 14:45:00,KWH,16.041
60,2016-01-01 14:45:59,KWH,16.041
61,2016-01-01 15:00:00,KWH,16.041
62,2016-01-01 15:15:00,KWH,16.041
63,2016-01-01 15:30:00,KWH,16.041
64,2016-01-01 15:45:00,KWH,16.041
65,2016-01-01 16:00:00,KWH,16.041
66,2016-01-01 16:15:00,KWH,16.041
67,2016-01-01 16:30:00,KWH,16.041
68,2016-01-01 16:45:00,KWH,16.041
69,2016-01-01 17:00:00,KWH,16.041
70,2016-01-01 17:15:00,KWH,16.041
71,2016-01-01 17:30:00,KWH,16.041
72,2016-01-01 17:45:00,KWH,16.041
73,2016-01-01 18:00:00,KWH,16.041
74,2016-01-01 18:15:00,KWH,16.041
75,2016-01-01 18:30:00,KWH,16.041
76,2016-01-01 18:45:00,KWH,16.041
77,2016-01-01 19:00:00,KWH,16.041
78,2016-01-01 19:15:00,KWH,16.041
79,2016-01-01 19:30:00,KWH,16.041
80,2016-01-01 19:45:00,KWH,16.041
81,2016-01-01 20:15:00,KWH,16.041
82,2016-01-01 20:30:00,KWH,16.041
83,2016-01-01 20:45:00,KWH,16.041
84,2016-01-01 21:00:00,KWH,16.041
85,2016-01-01 21:15:00,KWH,16.041
86,2016-01-01 21:30:00,KWH,16.041
87,2016-01-01 21:45:00,KWH,16.041
88,2016-01-01 22:00:00,KWH,16.041
89,2016-01-01 22:15:00,KWH,16.041
90,2016-01-01 22:30:00,KWH,16.041
91,2016-01-01 22:45:00,KWH,16.041
92,2016-01-01 23:00:00,KWH,16.041
93,2016-01-01 23:15:00,KWH,16.041
94,2016-01-01 23:15:59,KWH,16.041
95,2016-01-01 23:30:00,KWH,16.041
96,2016-01-01 23:45:00,KWH,16.041
97,2016-01-02 00:00:00,KWH,16.041
98,2016-01-02 00:15:00,KWH,16.041
99,2016-01-02 00:30:00,KWH,16.041
100,2016-01-02 00:45:00,KWH,16.041
101,2016-01-02 01:00:00,KWH,16.043
102,2016-01-02 01:15:00,KWH,16.044
103,2016-01-02 01:30:00,KWH,16.046
104,2016-01-02 01:45:00,KWH,16.047
105,2016-01-02 01:45:59,KWH,16.047
106,2016-01-02 02:00:00,KWH,16.049
107,2016-01-02 02:15:00,KWH,16.051
108,2016-01-02 02:30:00,KWH,16.052
109,2016-01-02 02:45:00,KWH,16.054
110,2016-01-02 03:00:00,KWH,16.055
111,2016-01-02 03:00:59,KWH,16.056
112,2016-01-02 03:15:00,KWH,16.057
113,2016-01-02 03:30:00,KWH,16.059
114,2016-01-02 03:45:00,KWH,16.060
115,2016-01-02 04:00:00,KWH,16.062
116,2016-01-02 04:15:00,KWH,16.064
117,2016-01-02 04:30:00,KWH,16.065
118,2016-01-02 04:45:00,KWH,16.065
119,2016-01-02 05:00:00,KWH,16.065
120,2016-01-02 05:15:00,KWH,16.065
121,2016-01-02 05:30:00,KWH,16.065
122,2016-01-02 05:45:00,KWH,16.065
123,2016-01-02 06:00:00,KWH,16.065
124,2016-01-02 06:15:00,KWH,16.065
125,2016-01-02 06:30:00,KWH,16.065
126,2016-01-02 06:45:00,KWH,16.065
127,2016-01-02 06:45:59,KWH,16.065
128,2016-01-02 07:00:00,KWH,16.065
129,2016-01-02 07:15:00,KWH,16.065
130,2016-01-02 07:30:00,KWH,16.065
131,2016-01-02 07:45:00,KWH,16.065
132,2016-01-02 08:00:00,KWH,16.065
133,2016-01-02 08:15:00,KWH,16.065
134,2016-01-02 08:30:00,KWH,16.065
135,2016-01-02 08:45:00,KWH,16.065
136,2016-01-02 09:00:00,KWH,16.065
137,2016-01-02 09:15:00,KWH,16.065
138,2016-01-02 09:30:00,KWH,16.065
139,2016-01-02 09:45:00,KWH,16.065
140,2016-01-02 10:00:00,KWH,16.065
141,2016-01-02 10:15:00,KWH,16.067
142,2016-01-02 10:30:00,KWH,16.067
143,2016-01-02 10:45:00,KWH,16.067
144,2016-01-02 11:00:00,KWH,16.067
145,2016-01-02 11:15:00,KWH,16.067
146,2016-01-02 11:30:00,KWH,16.067
147,2016-01-02 11:45:00,KWH,16.067
148,2016-01-02 12:00:00,KWH,16.067
149,2016-01-02 12:15:00,KWH,16.067
150,2016-01-02 12:30:00,KWH,16.067
151,2016-01-02 12:45:00,KWH,16.067
152,2016-01-02 13:00:00,KWH,16.067
153,2016-01-02 13:15:00,KWH,16.067
154,2016-01-02 13:30:00,KWH,16.067
155,2016-01-02 13:45:00,KWH,16.067
156,2016-01-02 14:00:00,KWH,16.067
157,2016-01-02 14:15:00,KWH,16.067
158,2016-01-02 14:30:00,KWH,16.067
159,2016-01-02 14:45:00,KWH,16.068
160,2016-01-02 15:00:00,KWH,16.070
161,2016-01-02 15:15:00,KWH,16.071
162,2016-01-02 15:30:00,KWH,16.073
163,2016-01-02 15:45:00,KWH,16.074
164,2016-01-02 16:00:00,KWH,16.076
165,2016-01-02 16:15:00,KWH,16.078
166,2016-01-02 16:30:00,KWH,16.080
167,2016-01-02 16:45:00,KWH,16.083
168,2016-01-02 17:00:00,KWH,16.088
169,2016-01-02 17:15:00,KWH,16.094
170,2016-01-02 17:30:00,KWH,16.099
171,2016-01-02 17:45:00,KWH,16.105
172,2016-01-02 18:00:00,KWH,16.110
173,2016-01-02 18:15:00,KWH,16.114
174,2016-01-02 18:30:00,KWH,16.118
175,2016-01-02 18:45:00,KWH,16.122
176,2016-01-02 19:00:00,KWH,16.125
177,2016-01-02 19:15:00,KWH,16.128
178,2016-01-02 19:30:00,KWH,16.131
179,2016-01-02 19:45:00,KWH,16.134
180,2016-01-02 20:00:00,KWH,16.137
181,2016-01-02 20:15:00,KWH,16.140
182,2016-01-02 20:30:00,KWH,16.144
183,2016-01-02 20:45:00,KWH,16.147
184,2016-01-02 21:00:00,KWH,16.150
185,2016-01-02 21:15:00,KWH,16.153
186,2016-01-02 21:30:00,KWH,16.156
187,2016-01-02 21:45:00,KWH,16.160
188,2016-01-02 22:00:00,KWH,16.162
189,2016-01-02 22:15:00,KWH,16.164
190,2016-01-02 22:30:00,KWH,16.165
191,2016-01-02 22:45:00,KWH,16.167
192,2016-01-02 23:00:00,KWH,16.168
193,2016-01-02 23:15:00,KWH,16.170
194,2016-01-02 23:30:00,KWH,16.172
195,2016-01-02 23:45:00,KWH,16.173
196,2016-01-03 00:00:00,KWH,16.175
197,2016-01-03 00:15:00,KWH,16.177
198,2016-01-03 00:30:00,KWH,16.178
199,2016-01-03 00:45:00,KWH,16.180
200,2016-01-03 01:00:00,KWH,16.181
201,2016-01-03 01:15:00,KWH,16.183
202,2016-01-03 01:30:00,KWH,16.185
203,2016-01-03 01:45:00,KWH,16.186
204,2016-01-03 02:00:00,KWH,16.188
205,2016-01-03 02:15:00,KWH,16.189
206,2016-01-03 02:30:00,KWH,16.191
207,2016-01-03 02:45:00,KWH,16.193
208,2016-01-03 03:00:00,KWH,16.194
209,2016-01-03 03:15:00,KWH,16.196
210,2016-01-03 03:30:00,KWH,16.198
211,2016-01-03 03:45:00,KWH,16.198
212,2016-01-03 04:00:00,KWH,16.198
213,2016-01-03 04:15:00,KWH,16.198
214,2016-01-03 04:30:00,KWH,16.199
215,2016-01-03 04:45:00,KWH,16.201
216,2016-01-03 05:00:00,KWH,16.203
217,2016-01-03 05:15:00,KWH,16.205
218,2016-01-03 05:15:59,KWH,16.205
219,2016-01-03 05:30:00,KWH,16.207
220,2016-01-03 05:45:00,KWH,16.208
221,2016-01-03 06:00:00,KWH,16.208
222,2016-01-03 06:15:00,KWH,16.208
223,2016-01-03 06:30:00,KWH,16.208
224,2016-01-03 06:30:59,KWH,16.208
225,2016-01-03 06:45:00,KWH,16.208
226,2016-01-03 07:00:00,KWH,16.208
227,2016-01-03 07:15:00,KWH,16.208
228,2016-01-03 07:30:00,KWH,16.208
229,2016-01-03 07:45:00,KWH,16.208
230,2016-01-03 07:45:59,KWH,16.208
231,2016-01-03 08:00:00,KWH,16.208
232,2016-01-03 08:15:00,KWH,16.208
233,2016-01-03 08:30:00,KWH,16.208
234,2016-01-03 08:45:00,KWH,16.208
235,2016-01-03 09:00:00,KWH,16.208
236,2016-01-03 09:15:00,KWH,16.208
237,2016-01-03 09:30:00,KWH,16.208
238,2016-01-03 09:45:00,KWH,16.208
239,2016-01-03 10:00:00,KWH,16.208
240,2016-01-03 10:15:00,KWH,16.208
241,2016-01-03 10:30:00,KWH,16.208
242,2016-01-03 10:45:00,KWH,16.208
243,2016-01-03 11:00:00,KWH,16.209
244,2016-01-03 11:15:00,KWH,16.211
245,2016-01-03 11:30:00,KWH,16.213
246,2016-01-03 11:45:00,KWH,16.215
247,2016-01-03 12:00:00,KWH,16.217
248,2016-01-03 12:15:00,KWH,16.219
249,2016-01-03 12:30:00,KWH,16.222
250,2016-01-03 12:45:00,KWH,16.223
251,2016-01-03 13:00:00,KWH,16.224
252,2016-01-03 13:15:00,KWH,16.224
253,2016-01-03 13:30:00,KWH,16.224
254,2016-01-03 13:45:00,KWH,16.224
255,2016-01-03 14:00:00,KWH,16.224
256,2016-01-03 14:15:00,KWH,16.224
257,2016-01-03 14:30:00,KWH,16.224
258,2016-01-03 14:45:00,KWH,16.224
259,2016-01-03 15:00:00,KWH,16.224
260,2016-01-03 15:15:00,KWH,16.224
261,2016-01-03 15:30:00,KWH,16.224
262,2016-01-03 15:45:00,KWH,16.224
263,2016-01-03 16:00:00,KWH,16.224
264,2016-01-03 16:15:00,KWH,16.224
265,2016-01-03 16:45:00,KWH,16.229
266,2016-01-03 17:00:00,KWH,16.232
267,2016-01-03 17:15:00,KWH,16.236
268,2016-01-03 17:30:00,KWH,16.239
269,2016-01-03 17:45:00,KWH,16.242
270,2016-01-03 18:00:00,KWH,16.245
271,2016-01-03 18:15:00,KWH,16.248
272,2016-01-03 18:30:00,KWH,16.252
273,2016-01-03 18:45:00,KWH,16.255
274,2016-01-03 19:00:00,KWH,16.258
275,2016-01-03 19:15:00,KWH,16.261
276,2016-01-03 19:30:00,KWH,16.265
277,2016-01-03 19:45:00,KWH,16.268
278,2016-01-03 20:00:00,KWH,16.271
279,2016-01-03 20:15:00,KWH,16.274
280,2016-01-03 20:30:00,KWH,16.276
281,2016-01-03 20:45:00,KWH,16.279
282,2016-01-03 21:00:00,KWH,16.283
283,2016-01-03 21:15:00,KWH,16.286
284,2016-01-03 21:45:00,KWH,16.292
285,2016-01-03 22:00:00,KWH,16.295
286,2016-01-03 22:15:00,KWH,16.299
287,2016-01-03 22:30:00,KWH,16.302
288,2016-01-03 22:45:00,KWH,16.305
289,2016-01-03 23:00:00,KWH,16.308
290,2016-01-03 23:15:00,KWH,16.312
291,2016-01-03 23:30:00,KWH,16.315
292,2016-01-03 23:45:00,KWH,16.318
293,2016-01-04 00:00:00,KWH,16.321
294,2016-01-04 00:15:00,KWH,16.325
295,2016-01-04 00:30:00,KWH,16.328
296,2016-01-04 00:45:00,KWH,16.331
297,2016-01-04 01:00:00,KWH,16.334
298,2016-01-04 01:15:00,KWH,16.338
299,2016-01-04 01:30:00,KWH,16.341
300,2016-01-04 01:45:00,KWH,16.344
301,2016-01-04 02:00:00,KWH,16.347
302,2016-01-04 02:15:00,KWH,16.350
303,2016-01-04 02:30:00,KWH,16.354
304,2016-01-04 02:45:00,KWH,16.357
305,2016-01-04 03:00:00,KWH,16.360
306,2016-01-04 03:15:00,KWH,16.363
307,2016-01-04 03:30:00,KWH,16.365
308,2016-01-04 03:45:00,KWH,16.365
309,2016-01-04 04:00:00,KWH,16.365
310,2016-01-04 04:15:00,KWH,16.365
311,2016-01-04 04:30:00,KWH,16.365
312,2016-01-04 04:45:00,KWH,16.365
313,2016-01-04 05:00:00,KWH,16.365
314,2016-01-04 05:15:00,KWH,16.365
315,2016-01-04 05:30:00,KWH,16.365
316,2016-01-04 05:45:00,KWH,16.365
317,2016-01-04 06:00:00,KWH,16.365
318,2016-01-04 06:15:00,KWH,16.365
319,2016-01-04 06:30:00,KWH,16.365
320,2016-01-04 06:45:00,KWH,16.365
321,2016-01-04 07:00:00,KWH,16.365
322,2016-01-04 07:15:00,KWH,16.365
323,2016-01-04 07:30:00,KWH,16.365
324,2016-01-04 07:45:00,KWH,16.365
325,2016-01-04 08:00:00,KWH,16.365
326,2016-01-04 08:15:00,KWH,16.365
327,2016-01-04 08:30:00,KWH,16.365
328,2016-01-04 08:45:00,KWH,16.365
329,2016-01-04 09:00:00,KWH,16.365
330,2016-01-04 09:15:00,KWH,16.365
