,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,19.894
1,2016-01-01 00:15:00,KWH,19.898
2,2016-01-01 00:30:00,KWH,19.903
3,2016-01-01 00:45:00,KWH,19.908
4,2016-01-01 01:00:00,KWH,19.913
5,2016-01-01 01:15:00,KWH,19.918
6,2016-01-01 01:30:00,KWH,19.923
7,2016-01-01 01:45:00,KWH,19.927
8,2016-01-01 02:00:00,KWH,19.932
9,2016-01-01 02:15:00,KWH,19.937
10,2016-01-01 02:30:00,KWH,19.942
11,2016-01-01 02:45:00,KWH,19.947
12,2016-01-01 03:00:00,KWH,19.951
13,2016-01-01 03:15:00,KWH,19.956
14,2016-01-01 03:30:00,KWH,19.961
15,2016-01-01 03:45:00,KWH,19.961
16,2016-01-01 04:00:00,KWH,19.961
17,2016-01-01 04:15:00,KWH,19.961
18,2016-01-01 04:30:00,KWH,19.961
19,2016-01-01 04:45:00,KWH,19.961
20,2016-01-01 05:00:00,KWH,19.961
21,2016-01-01 05:15:00,KWH,19.961
22,2016-01-01 05:30:00,KWH,19.961
23,2016-01-01 05:45:00,KWH,19.961
24,2016-01-01 06:00:00,KWH,19.961
25,2016-01-01 06:15:00,KWH,19.961
26,2016-01-01 06:30:00,KWH,19.961
27,2016-01-01 06:45:00,KWH,19.961
28,2016-01-01 07:00:00,KWH,19.961
29,2016-01-01 07:15:00,KWH,19.961
30,2016-01-01 07:30:00,KWH,19.961
31,2016-01-01 07:45:00,KWH,19.961
32,2016-01-01 08:00:00,KWH,19.961
33,2016-01-01 08:15:00,KWH,19.961
34,2016-01-01 08:30:00,KWH,19.961
35,2016-01-01 08:45:00,KWH,19.961
36,2016-01-01 09:00:00,KWH,19.961
37,2016-01-01 09:15:00,KWH,19.961
38,2016-01-01 09:30:00,KWH,19.961
39,2016-01-01 09:45:00,KWH,19.961
40,2016-01-01 10:00:00,KWH,19.961
41,2016-01-01 10:15:00,KWH,19.961
42,2016-01-01 10:30:00,KWH,19.961
43,2016-01-01 10:45:00,KWH,19.961
44,2016-01-01 11:00:00,KWH,19.961
45,2016-01-01 11:15:00,KWH,19.961
46,2016-01-01 11:30:00,KWH,19.961
47,2016-01-01 11:45:00,KWH,19.961
48,2016-01-01 12:00:00,KWH,19.961
49,2016-01-01 12:15:00,KWH,19.961
50,2016-01-01 12:30:00,KWH,19.961
51,2016-01-01 12:45:00,KWH,19.961
52,2016-01-01 13:00:00,KWH,19.961
53,2016-01-01 13:15:00,KWH,19.961
54,2016-01-01 13:30:00,KWH,19.961
55,2016-01-01 13:45:00,KWH,19.961
56,2016-01-01 14:00:00,KWH,19.961
57,2016-01-01 14:15:00,KWH,19.961
58,2016-01-01 14:30:00,KWH,19.961
59,2016-01-01 14:45:00,KWH,19.961
60,2016-01-01 15:00:00,KWH,19.961
61,2016-01-01 15:15:00,KWH,19.961
62,2016-01-01 15:30:00,KWH,19.961
63,2016-01-01 15:45:00,KWH,19.961
64,2016-01-01 16:00:00,KWH,19.961
65,2016-01-01 16:15:00,KWH,19.965
66,2016-01-01 16:30:00,KWH,19.970
67,2016-01-01 16:45:00,KWH,19.975
68,2016-01-01 17:00:00,KWH,19.980
69,2016-01-01 17:15:00,KWH,19.985
70,2016-01-01 17:30:00,KWH,19.989
71,2016-01-01 17:45:00,KWH,19.994
72,2016-01-01 18:00:00,KWH,19.999
73,2016-01-01 18:15:00,KWH,20.005
74,2016-01-01 18:30:00,KWH,20.011
75,2016-01-01 18:45:00,KWH,20.016
76,2016-01-01 19:00:00,KWH,20.020
77,2016-01-01 19:15:00,KWH,20.023
78,2016-01-01 19:30:00,KWH,20.027
79,2016-01-01 19:45:00,KWH,20.030
80,2016-01-01 20:00:00,KWH,20.033
81,2016-01-01 20:15:00,KWH,20.036
82,2016-01-01 20:30:00,KWH,20.041
83,2016-01-01 20:45:00,KWH,20.044
84,2016-01-01 21:00:00,KWH,20.047
85,2016-01-01 21:15:00,KWH,20.050
86,2016-01-01 21:30:00,KWH,20.054
87,2016-01-01 21:45:00,KWH,20.057
88,2016-01-01 22:00:00,KWH,20.060
89,2016-01-01 22:15:00,KWH,20.063
90,2016-01-01 22:30:00,KWH,20.066
91,2016-01-01 22:45:00,KWH,20.070
92,2016-01-01 23:00:00,KWH,20.072
93,2016-01-01 23:15:00,KWH,20.072
94,2016-01-01 23:30:00,KWH,20.072
95,2016-01-01 23:45:00,KWH,20.072
96,2016-01-02 00:00:00,KWH,20.072
97,2016-01-02 00:15:00,KWH,20.072
98,2016-01-02 00:30:00,KWH,20.072
99,2016-01-02 00:45:00,KWH,20.072
100,2016-01-02 01:00:00,KWH,20.072
101,2016-01-02 01:15:00,KWH,20.072
102,2016-01-02 01:30:00,KWH,20.072
103,2016-01-02 01:45:00,KWH,20.072
104,2016-01-02 02:00:00,KWH,20.072
105,2016-01-02 02:15:00,KWH,20.072
106,2016-01-02 02:30:00,KWH,20.072
107,2016-01-02 02:45:00,KWH,20.072
108,2016-01-02 03:00:00,KWH,20.072
109,2016-01-02 03:15:00,KWH,20.072
110,2016-01-02 03:30:00,KWH,20.072
111,2016-01-02 03:45:00,KWH,20.072
112,2016-01-02 04:00:00,KWH,20.072
113,2016-01-02 04:15:00,KWH,20.072
114,2016-01-02 04:30:00,KWH,20.072
115,2016-01-02 04:45:00,KWH,20.072
116,2016-01-02 05:00:00,KWH,20.072
117,2016-01-02 05:15:00,KWH,20.072
118,2016-01-02 05:30:00,KWH,20.072
119,2016-01-02 05:45:00,KWH,20.072
120,2016-01-02 06:00:00,KWH,20.072
121,2016-01-02 06:15:00,KWH,20.072
122,2016-01-02 06:30:00,KWH,20.072
123,2016-01-02 06:45:00,KWH,20.072
124,2016-01-02 07:00:00,KWH,20.072
125,2016-01-02 07:15:00,KWH,20.072
126,2016-01-02 07:30:00,KWH,20.072
127,2016-01-02 07:45:00,KWH,20.072
128,2016-01-02 08:00:00,KWH,20.072
129,2016-01-02 08:15:00,KWH,20.072
130,2016-01-02 08:30:00,KWH,20.072
131,2016-01-02 08:45:00,KWH,20.072
132,2016-01-02 09:00:00,KWH,20.072
133,2016-01-02 09:15:00,KWH,20.072
134,2016-01-02 09:30:00,KWH,20.072
135,2016-01-02 09:45:00,KWH,20.072
136,2016-01-02 10:00:00,KWH,20.072
137,2016-01-02 10:15:00,KWH,20.072
138,2016-01-02 10:30:00,KWH,20.072
139,2016-01-02 10:45:00,KWH,20.072
140,2016-01-02 11:00:00,KWH,20.072
141,2016-01-02 11:15:00,KWH,20.072
142,2016-01-02 11:45:00,KWH,20.072
143,2016-01-02 12:00:00,KWH,20.072
144,2016-01-02 12:15:00,KWH,20.072
145,2016-01-02 12:30:00,KWH,20.072
146,2016-01-02 12:45:00,KWH,20.072
147,2016-01-02 13:00:00,KWH,20.072
148,2016-01-02 13:15:00,KWH,20.072
149,2016-01-02 13:30:00,KWH,20.072
150,2016-01-02 13:45:00,KWH,20.072
151,2016-01-02 14:00:00,KWH,20.072
152,2016-01-02 14:15:00,KWH,20.072
153,2016-01-02 14:30:00,KWH,20.072
154,2016-01-02 14:45:00,KWH,20.072
155,2016-01-02 15:00:00,KWH,20.072
156,2016-01-02 15:15:00,KWH,20.072
157,2016-01-02 15:30:00,KWH,20.072
158,2016-01-02 15:45:00,KWH,20.072
159,2016-01-02 16:00:00,KWH,20.072
160,2016-01-02 16:15:00,KWH,20.072
161,2016-01-02 16:30:00,KWH,20.072
162,2016-01-02 16:45:00,KWH,20.072
163,2016-01-02 17:00:00,KWH,20.072
164,2016-01-02 17:15:00,KWH,20.072
165,2016-01-02 17:30:00,KWH,20.072
166,2016-01-02 17:45:00,KWH,20.076
167,2016-01-02 18:00:00,KWH,20.081
168,2016-01-02 18:15:00,KWH,20.086
169,2016-01-02 18:30:00,KWH,20.091
170,2016-01-02 18:45:00,KWH,20.096
171,2016-01-02 19:00:00,KWH,20.100
172,2016-01-02 19:15:00,KWH,20.105
173,2016-01-02 19:30:00,KWH,20.110
174,2016-01-02 19:45:00,KWH,20.115
175,2016-01-02 20:00:00,KWH,20.119
176,2016-01-02 20:15:00,KWH,20.122
177,2016-01-02 20:30:00,KWH,20.125
178,2016-01-02 20:45:00,KWH,20.129
179,2016-01-02 21:00:00,KWH,20.132
180,2016-01-02 21:15:00,KWH,20.133
181,2016-01-02 21:30:00,KWH,20.133
182,2016-01-02 21:45:00,KWH,20.133
183,2016-01-02 22:00:00,KWH,20.133
184,2016-01-02 22:15:00,KWH,20.133
185,2016-01-02 22:30:00,KWH,20.133
186,2016-01-02 22:45:00,KWH,20.133
187,2016-01-02 23:00:00,KWH,20.133
188,2016-01-02 23:15:00,KWH,20.133
189,2016-01-02 23:30:00,KWH,20.133
