,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,36.773
1,2016-01-01 00:15:00,KWH,36.776
2,2016-01-01 00:30:00,KWH,36.780
3,2016-01-01 00:45:00,KWH,36.785
4,2016-01-01 01:00:00,KWH,36.789
5,2016-01-01 01:00:00,KWH,36.789
6,2016-01-01 01:15:00,KWH,36.794
7,2016-01-01 01:30:00,KWH,36.799
8,2016-01-01 01:45:00,KWH,36.803
9,2016-01-01 02:00:00,KWH,36.808
10,2016-01-01 02:15:00,KWH,36.813
11,2016-01-01 02:30:00,KWH,36.817
12,2016-01-01 02:30:59,KWH,36.818
13,2016-01-01 02:45:00,KWH,36.822
14,2016-01-01 03:00:00,KWH,36.827
15,2016-01-01 03:15:00,KWH,36.831
16,2016-01-01 03:30:00,KWH,36.836
17,2016-01-01 03:30:00,KWH,36.836
18,2016-01-01 03:45:00,KWH,36.841
19,2016-01-01 04:00:00,KWH,36.842
20,2016-01-01 04:15:00,KWH,36.842
21,2016-01-01 04:15:00,KWH,36.842
22,2016-01-01 04:30:00,KWH,36.842
23,2016-01-01 04:45:00,KWH,36.842
24,2016-01-01 05:00:00,KWH,36.842
25,2016-01-01 05:15:00,KWH,36.842
26,2016-01-01 05:30:00,KWH,36.842
27,2016-01-01 05:45:00,KWH,36.842
28,2016-01-01 06:00:00,KWH,36.843
29,2016-01-01 06:15:00,KWH,36.843
30,2016-01-01 06:30:00,KWH,36.843
31,2016-01-01 06:45:00,KWH,36.843
32,2016-01-01 07:00:00,KWH,36.843
33,2016-01-01 07:15:00,KWH,36.843
34,2016-01-01 07:30:00,KWH,36.843
35,2016-01-01 07:45:00,KWH,36.843
36,2016-01-01 08:00:00,KWH,36.843
37,2016-01-01 08:15:00,KWH,36.843
38,2016-01-01 08:30:00,KWH,36.843
39,2016-01-01 08:45:00,KWH,36.843
40,2016-01-01 09:00:00,KWH,36.843
41,2016-01-01 09:15:00,KWH,36.843
42,2016-01-01 09:15:59,KWH,36.843
43,2016-01-01 09:30:00,KWH,36.844
44,2016-01-01 09:45:00,KWH,36.845
45,2016-01-01 10:00:00,KWH,36.847
46,2016-01-01 10:15:00,KWH,36.847
47,2016-01-01 10:30:00,KWH,36.848
48,2016-01-01 10:45:00,KWH,36.849
49,2016-01-01 11:00:00,KWH,36.849
50,2016-01-01 11:15:00,KWH,36.849
51,2016-01-01 11:30:00,KWH,36.849
52,2016-01-01 11:45:00,KWH,36.849
53,2016-01-01 12:00:00,KWH,36.849
54,2016-01-01 12:15:00,KWH,36.849
55,2016-01-01 12:30:00,KWH,36.849
56,2016-01-01 12:45:00,KWH,36.849
57,2016-01-01 13:00:00,KWH,36.849
58,2016-01-01 13:15:00,KWH,36.849
59,2016-01-01 13:30:00,KWH,36.849
60,2016-01-01 13:45:00,KWH,36.849
61,2016-01-01 14:00:00,KWH,36.849
62,2016-01-01 14:15:00,KWH,36.849
63,2016-01-01 14:30:00,KWH,36.849
64,2016-01-01 14:45:00,KWH,36.849
65,2016-01-01 15:00:00,KWH,36.849
66,2016-01-01 15:15:00,KWH,36.849
67,2016-01-01 15:30:00,KWH,36.849
68,2016-01-01 15:30:59,KWH,36.849
69,2016-01-01 15:45:00,KWH,36.849
70,2016-01-01 16:00:00,KWH,36.849
71,2016-01-01 16:15:00,KWH,36.852
72,2016-01-01 16:30:00,KWH,36.855
73,2016-01-01 16:45:00,KWH,36.858
74,2016-01-01 17:00:00,KWH,36.861
75,2016-01-01 17:15:00,KWH,36.864
76,2016-01-01 17:30:00,KWH,36.867
77,2016-01-01 17:45:00,KWH,36.871
78,2016-01-01 18:00:00,KWH,36.875
79,2016-01-01 18:15:00,KWH,36.880
80,2016-01-01 18:30:00,KWH,36.885
81,2016-01-01 18:45:00,KWH,36.891
82,2016-01-01 19:00:00,KWH,36.897
83,2016-01-01 19:15:00,KWH,36.903
84,2016-01-01 19:30:00,KWH,36.909
85,2016-01-01 19:45:00,KWH,36.915
86,2016-01-01 20:00:00,KWH,36.921
87,2016-01-01 20:15:00,KWH,36.927
88,2016-01-01 20:30:00,KWH,36.930
89,2016-01-01 20:45:00,KWH,36.933
90,2016-01-01 21:00:00,KWH,36.936
91,2016-01-01 21:15:00,KWH,36.939
92,2016-01-01 21:30:00,KWH,36.943
93,2016-01-01 21:45:00,KWH,36.946
94,2016-01-01 22:00:00,KWH,36.949
95,2016-01-01 22:15:00,KWH,36.952
96,2016-01-01 22:30:00,KWH,36.955
97,2016-01-01 22:45:00,KWH,36.958
98,2016-01-01 23:00:00,KWH,36.961
99,2016-01-01 23:15:00,KWH,36.964
100,2016-01-01 23:30:00,KWH,36.967
101,2016-01-02 00:00:00,KWH,36.974
102,2016-01-02 00:15:00,KWH,36.977
103,2016-01-02 00:30:00,KWH,36.980
104,2016-01-02 00:45:00,KWH,36.983
105,2016-01-02 01:00:00,KWH,36.986
106,2016-01-02 01:15:00,KWH,36.989
107,2016-01-02 01:30:00,KWH,36.992
108,2016-01-02 01:45:00,KWH,36.996
109,2016-01-02 02:00:00,KWH,36.999
110,2016-01-02 02:15:00,KWH,37.002
111,2016-01-02 02:30:00,KWH,37.005
112,2016-01-02 02:45:00,KWH,37.008
113,2016-01-02 03:00:00,KWH,37.011
114,2016-01-02 03:30:00,KWH,37.017
115,2016-01-02 03:45:00,KWH,37.020
116,2016-01-02 04:00:00,KWH,37.022
117,2016-01-02 04:15:00,KWH,37.022
118,2016-01-02 04:30:00,KWH,37.022
119,2016-01-02 04:45:00,KWH,37.022
120,2016-01-02 05:00:00,KWH,37.022
121,2016-01-02 05:15:00,KWH,37.022
122,2016-01-02 05:30:00,KWH,37.022
123,2016-01-02 05:45:00,KWH,37.022
124,2016-01-02 06:00:00,KWH,37.022
125,2016-01-02 06:15:00,KWH,37.022
126,2016-01-02 06:30:00,KWH,37.022
127,2016-01-02 06:45:00,KWH,37.022
128,2016-01-02 07:00:00,KWH,37.022
129,2016-01-02 07:15:00,KWH,37.022
130,2016-01-02 07:30:00,KWH,37.022
131,2016-01-02 07:45:00,KWH,37.022
132,2016-01-02 08:00:00,KWH,37.022
133,2016-01-02 08:15:00,KWH,37.022
134,2016-01-02 08:30:00,KWH,37.022
135,2016-01-02 08:45:00,KWH,37.022
136,2016-01-02 09:00:00,KWH,37.022
137,2016-01-02 09:15:00,KWH,37.022
138,2016-01-02 09:30:00,KWH,37.022
139,2016-01-02 09:45:00,KWH,37.022
140,2016-01-02 10:00:00,KWH,37.022
141,2016-01-02 10:15:00,KWH,37.022
142,2016-01-02 10:30:00,KWH,37.022
143,2016-01-02 10:45:00,KWH,37.022
144,2016-01-02 11:00:00,KWH,37.022
145,2016-01-02 11:15:00,KWH,37.022
146,2016-01-02 11:30:00,KWH,37.022
147,2016-01-02 11:45:00,KWH,37.022
148,2016-01-02 12:00:00,KWH,37.022
149,2016-01-02 12:15:00,KWH,37.022
150,2016-01-02 12:30:00,KWH,37.022
151,2016-01-02 12:45:00,KWH,37.022
152,2016-01-02 13:00:00,KWH,37.022
153,2016-01-02 13:30:00,KWH,37.022
154,2016-01-02 13:45:00,KWH,37.022
155,2016-01-02 14:00:00,KWH,37.022
156,2016-01-02 14:15:00,KWH,37.022
157,2016-01-02 14:30:00,KWH,37.022
158,2016-01-02 14:45:00,KWH,37.022
159,2016-01-02 15:00:00,KWH,37.022
160,2016-01-02 15:15:00,KWH,37.022
161,2016-01-02 15:30:00,KWH,37.022
162,2016-01-02 15:45:00,KWH,37.022
163,2016-01-02 16:00:00,KWH,37.022
164,2016-01-02 16:15:00,KWH,37.022
165,2016-01-02 16:30:00,KWH,37.027
166,2016-01-02 16:45:00,KWH,37.033
167,2016-01-02 17:00:00,KWH,37.037
168,2016-01-02 17:15:00,KWH,37.040
169,2016-01-02 17:30:00,KWH,37.043
170,2016-01-02 17:45:00,KWH,37.046
171,2016-01-02 18:00:00,KWH,37.050
172,2016-01-02 18:15:00,KWH,37.053
173,2016-01-02 18:30:00,KWH,37.056
174,2016-01-02 18:45:00,KWH,37.062
175,2016-01-02 19:00:00,KWH,37.068
176,2016-01-02 19:15:00,KWH,37.074
177,2016-01-02 19:30:00,KWH,37.080
178,2016-01-02 19:45:00,KWH,37.085
179,2016-01-02 20:00:00,KWH,37.090
