,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,162.667
1,2016-01-01 00:15:00,KWH,162.673
2,2016-01-01 00:30:00,KWH,162.679
3,2016-01-01 00:45:00,KWH,162.687
4,2016-01-01 01:00:00,KWH,162.694
5,2016-01-01 01:15:00,KWH,162.701
6,2016-01-01 01:30:00,KWH,162.709
7,2016-01-01 01:45:00,KWH,162.716
8,2016-01-01 02:00:00,KWH,162.723
9,2016-01-01 02:15:00,KWH,162.730
10,2016-01-01 02:30:00,KWH,162.736
11,2016-01-01 02:45:00,KWH,162.743
12,2016-01-01 03:00:00,KWH,162.749
13,2016-01-01 03:15:00,KWH,162.755
14,2016-01-01 03:30:00,KWH,162.762
15,2016-01-01 03:45:00,KWH,162.768
16,2016-01-01 04:00:00,KWH,162.774
17,2016-01-01 04:15:00,KWH,162.781
18,2016-01-01 04:30:00,KWH,162.787
19,2016-01-01 04:45:00,KWH,162.788
20,2016-01-01 05:00:00,KWH,162.788
21,2016-01-01 05:15:00,KWH,162.788
22,2016-01-01 05:30:00,KWH,162.788
23,2016-01-01 05:45:00,KWH,162.788
24,2016-01-01 06:00:00,KWH,162.788
25,2016-01-01 06:15:00,KWH,162.788
26,2016-01-01 06:30:00,KWH,162.788
27,2016-01-01 06:45:00,KWH,162.788
28,2016-01-01 07:00:00,KWH,162.789
29,2016-01-01 07:15:00,KWH,162.789
30,2016-01-01 07:30:00,KWH,162.789
31,2016-01-01 07:45:00,KWH,162.789
32,2016-01-01 08:00:00,KWH,162.789
33,2016-01-01 08:15:00,KWH,162.789
34,2016-01-01 08:30:00,KWH,162.789
35,2016-01-01 08:45:00,KWH,162.789
36,2016-01-01 09:00:00,KWH,162.789
37,2016-01-01 09:15:00,KWH,162.789
38,2016-01-01 09:30:00,KWH,162.789
39,2016-01-01 09:45:00,KWH,162.789
40,2016-01-01 10:00:00,KWH,162.789
41,2016-01-01 10:15:00,KWH,162.789
42,2016-01-01 10:30:00,KWH,162.789
43,2016-01-01 10:45:00,KWH,162.789
44,2016-01-01 11:00:00,KWH,162.789
45,2016-01-01 11:15:00,KWH,162.789
46,2016-01-01 11:30:00,KWH,162.789
47,2016-01-01 11:45:00,KWH,162.789
48,2016-01-01 12:00:00,KWH,162.789
49,2016-01-01 12:15:00,KWH,162.789
50,2016-01-01 12:30:00,KWH,162.789
51,2016-01-01 12:45:00,KWH,162.789
52,2016-01-01 13:00:00,KWH,162.789
53,2016-01-01 13:15:00,KWH,162.789
54,2016-01-01 13:30:00,KWH,162.789
55,2016-01-01 13:45:00,KWH,162.789
56,2016-01-01 14:00:00,KWH,162.789
57,2016-01-01 14:15:00,KWH,162.789
58,2016-01-01 14:30:00,KWH,162.789
59,2016-01-01 14:45:00,KWH,162.789
60,2016-01-01 15:00:00,KWH,162.789
61,2016-01-01 15:15:00,KWH,162.789
62,2016-01-01 15:45:00,KWH,162.789
63,2016-01-01 16:00:00,KWH,162.792
64,2016-01-01 16:15:00,KWH,162.797
65,2016-01-01 16:30:00,KWH,162.802
66,2016-01-01 16:45:00,KWH,162.803
67,2016-01-01 17:00:00,KWH,162.806
68,2016-01-01 17:15:00,KWH,162.812
69,2016-01-01 17:30:00,KWH,162.818
70,2016-01-01 17:45:00,KWH,162.825
71,2016-01-01 18:00:00,KWH,162.834
72,2016-01-01 18:15:00,KWH,162.844
73,2016-01-01 18:30:00,KWH,162.855
74,2016-01-01 18:45:00,KWH,162.865
75,2016-01-01 19:00:00,KWH,162.874
76,2016-01-01 19:15:00,KWH,162.882
77,2016-01-01 19:30:00,KWH,162.891
78,2016-01-01 19:45:00,KWH,162.897
79,2016-01-01 20:00:00,KWH,162.904
80,2016-01-01 20:15:00,KWH,162.910
81,2016-01-01 20:30:00,KWH,162.916
82,2016-01-01 20:45:00,KWH,162.921
83,2016-01-01 21:00:00,KWH,162.926
84,2016-01-01 21:15:00,KWH,162.931
85,2016-01-01 21:30:00,KWH,162.936
86,2016-01-01 21:45:00,KWH,162.941
87,2016-01-01 22:00:00,KWH,162.945
88,2016-01-01 22:15:00,KWH,162.951
89,2016-01-01 22:30:00,KWH,162.957
90,2016-01-01 22:45:00,KWH,162.965
91,2016-01-01 23:00:00,KWH,162.972
92,2016-01-01 23:15:00,KWH,162.979
93,2016-01-01 23:30:00,KWH,162.987
94,2016-01-01 23:45:00,KWH,162.994
95,2016-01-02 00:00:00,KWH,163.001
96,2016-01-02 00:15:00,KWH,163.008
97,2016-01-02 00:30:00,KWH,163.015
98,2016-01-02 00:45:00,KWH,163.023
99,2016-01-02 01:00:00,KWH,163.030
100,2016-01-02 01:15:00,KWH,163.037
101,2016-01-02 01:30:00,KWH,163.044
102,2016-01-02 01:45:00,KWH,163.051
103,2016-01-02 02:00:00,KWH,163.059
104,2016-01-02 02:15:00,KWH,163.066
105,2016-01-02 02:30:00,KWH,163.073
106,2016-01-02 02:45:00,KWH,163.080
107,2016-01-02 03:00:00,KWH,163.088
108,2016-01-02 03:15:00,KWH,163.095
109,2016-01-02 03:30:00,KWH,163.102
110,2016-01-02 03:45:00,KWH,163.109
111,2016-01-02 04:00:00,KWH,163.117
112,2016-01-02 04:15:00,KWH,163.124
113,2016-01-02 04:30:00,KWH,163.131
114,2016-01-02 04:45:00,KWH,163.139
115,2016-01-02 05:00:00,KWH,163.146
116,2016-01-02 05:15:00,KWH,163.153
117,2016-01-02 05:30:00,KWH,163.158
118,2016-01-02 05:45:00,KWH,163.160
119,2016-01-02 06:00:00,KWH,163.160
120,2016-01-02 06:15:00,KWH,163.162
121,2016-01-02 06:30:00,KWH,163.166
122,2016-01-02 06:45:00,KWH,163.170
123,2016-01-02 07:00:00,KWH,163.175
124,2016-01-02 07:15:00,KWH,163.177
125,2016-01-02 07:30:00,KWH,163.177
126,2016-01-02 07:45:00,KWH,163.178
127,2016-01-02 08:00:00,KWH,163.179
128,2016-01-02 08:15:00,KWH,163.180
129,2016-01-02 08:30:00,KWH,163.182
130,2016-01-02 08:45:00,KWH,163.185
131,2016-01-02 09:00:00,KWH,163.187
132,2016-01-02 09:15:00,KWH,163.189
133,2016-01-02 09:30:00,KWH,163.191
134,2016-01-02 09:45:00,KWH,163.192
135,2016-01-02 10:00:00,KWH,163.192
136,2016-01-02 10:15:00,KWH,163.192
137,2016-01-02 10:30:00,KWH,163.196
138,2016-01-02 10:45:00,KWH,163.201
139,2016-01-02 11:00:00,KWH,163.204
140,2016-01-02 11:15:00,KWH,163.207
141,2016-01-02 11:30:00,KWH,163.208
142,2016-01-02 11:45:00,KWH,163.209
143,2016-01-02 12:00:00,KWH,163.210
144,2016-01-02 12:15:00,KWH,163.211
145,2016-01-02 12:30:00,KWH,163.212
146,2016-01-02 12:45:00,KWH,163.212
147,2016-01-02 13:00:00,KWH,163.212
148,2016-01-02 13:15:00,KWH,163.212
149,2016-01-02 13:30:00,KWH,163.213
150,2016-01-02 13:45:00,KWH,163.218
151,2016-01-02 14:00:00,KWH,163.219
152,2016-01-02 14:15:00,KWH,163.221
153,2016-01-02 14:30:00,KWH,163.225
154,2016-01-02 14:45:00,KWH,163.229
155,2016-01-02 15:00:00,KWH,163.230
156,2016-01-02 15:15:00,KWH,163.230
157,2016-01-02 15:30:00,KWH,163.230
158,2016-01-02 15:45:00,KWH,163.230
159,2016-01-02 16:00:00,KWH,163.230
160,2016-01-02 16:15:00,KWH,163.230
161,2016-01-02 16:30:00,KWH,163.233
162,2016-01-02 16:45:00,KWH,163.239
163,2016-01-02 17:00:00,KWH,163.247
164,2016-01-02 17:15:00,KWH,163.256
165,2016-01-02 17:30:00,KWH,163.265
166,2016-01-02 17:45:00,KWH,163.273
167,2016-01-02 18:00:00,KWH,163.281
168,2016-01-02 18:15:00,KWH,163.289
169,2016-01-02 18:30:00,KWH,163.297
170,2016-01-02 18:45:00,KWH,163.306
171,2016-01-02 19:00:00,KWH,163.314
172,2016-01-02 19:15:00,KWH,163.322
173,2016-01-02 19:30:00,KWH,163.328
174,2016-01-02 19:45:00,KWH,163.335
175,2016-01-02 20:00:00,KWH,163.343
176,2016-01-02 20:15:00,KWH,163.351
177,2016-01-02 20:30:00,KWH,163.358
178,2016-01-02 20:45:00,KWH,163.366
179,2016-01-02 21:00:00,KWH,163.373
180,2016-01-02 21:15:00,KWH,163.379
181,2016-01-02 21:30:00,KWH,163.384
182,2016-01-02 21:45:00,KWH,163.388
183,2016-01-02 22:00:00,KWH,163.392
184,2016-01-02 22:00:59,KWH,163.393
185,2016-01-02 22:15:00,KWH,163.398
186,2016-01-02 22:30:00,KWH,163.406
187,2016-01-02 22:45:00,KWH,163.415
188,2016-01-02 23:00:00,KWH,163.423
189,2016-01-02 23:15:00,KWH,163.430
190,2016-01-02 23:30:00,KWH,163.438
191,2016-01-02 23:45:00,KWH,163.446
192,2016-01-03 00:00:00,KWH,163.453
193,2016-01-03 00:15:00,KWH,163.460
194,2016-01-03 00:30:00,KWH,163.467
195,2016-01-03 00:45:00,KWH,163.474
196,2016-01-03 01:00:00,KWH,163.480
197,2016-01-03 01:15:00,KWH,163.487
198,2016-01-03 01:30:00,KWH,163.493
199,2016-01-03 01:45:00,KWH,163.500
200,2016-01-03 02:00:00,KWH,163.506
201,2016-01-03 02:15:00,KWH,163.512
202,2016-01-03 02:30:00,KWH,163.519
203,2016-01-03 02:45:00,KWH,163.525
204,2016-01-03 03:00:00,KWH,163.532
205,2016-01-03 03:15:00,KWH,163.538
206,2016-01-03 03:30:00,KWH,163.544
207,2016-01-03 03:45:00,KWH,163.551
208,2016-01-03 04:00:00,KWH,163.557
209,2016-01-03 04:15:00,KWH,163.564
210,2016-01-03 04:30:00,KWH,163.571
211,2016-01-03 04:45:00,KWH,163.577
212,2016-01-03 05:00:00,KWH,163.580
213,2016-01-03 05:30:00,KWH,163.580
214,2016-01-03 05:45:00,KWH,163.580
215,2016-01-03 06:00:00,KWH,163.580
216,2016-01-03 06:15:00,KWH,163.582
217,2016-01-03 06:30:00,KWH,163.583
218,2016-01-03 06:45:00,KWH,163.583
219,2016-01-03 07:00:00,KWH,163.583
220,2016-01-03 07:15:00,KWH,163.584
221,2016-01-03 07:30:00,KWH,163.584
222,2016-01-03 07:45:00,KWH,163.584
223,2016-01-03 08:00:00,KWH,163.584
224,2016-01-03 08:15:00,KWH,163.584
225,2016-01-03 08:30:00,KWH,163.584
226,2016-01-03 08:45:00,KWH,163.584
227,2016-01-03 09:00:00,KWH,163.584
228,2016-01-03 09:15:00,KWH,163.584
229,2016-01-03 09:30:00,KWH,163.585
230,2016-01-03 09:45:00,KWH,163.585
231,2016-01-03 10:00:00,KWH,163.585
232,2016-01-03 10:15:00,KWH,163.585
233,2016-01-03 10:30:00,KWH,163.585
234,2016-01-03 10:45:00,KWH,163.587
235,2016-01-03 11:00:00,KWH,163.588
236,2016-01-03 11:15:00,KWH,163.590
237,2016-01-03 11:45:00,KWH,163.596
238,2016-01-03 12:00:00,KWH,163.597
239,2016-01-03 12:15:00,KWH,163.597
240,2016-01-03 12:30:00,KWH,163.597
241,2016-01-03 13:00:00,KWH,163.597
242,2016-01-03 13:15:00,KWH,163.597
243,2016-01-03 13:30:00,KWH,163.597
244,2016-01-03 13:45:00,KWH,163.597
245,2016-01-03 14:00:00,KWH,163.599
246,2016-01-03 14:00:59,KWH,163.599
247,2016-01-03 14:15:00,KWH,163.600
248,2016-01-03 14:30:00,KWH,163.602
249,2016-01-03 14:45:00,KWH,163.603
250,2016-01-03 15:00:00,KWH,163.603
251,2016-01-03 15:30:00,KWH,163.603
252,2016-01-03 15:45:00,KWH,163.603
253,2016-01-03 16:00:00,KWH,163.603
254,2016-01-03 16:15:00,KWH,163.606
255,2016-01-03 16:30:00,KWH,163.614
256,2016-01-03 16:45:00,KWH,163.624
257,2016-01-03 17:00:00,KWH,163.633
258,2016-01-03 17:15:00,KWH,163.641
259,2016-01-03 17:30:00,KWH,163.649
260,2016-01-03 17:45:00,KWH,163.656
261,2016-01-03 18:00:00,KWH,163.662
262,2016-01-03 18:15:00,KWH,163.668
263,2016-01-03 18:30:00,KWH,163.675
264,2016-01-03 18:45:00,KWH,163.683
265,2016-01-03 19:00:00,KWH,163.691
266,2016-01-03 19:15:00,KWH,163.700
267,2016-01-03 19:30:00,KWH,163.709
268,2016-01-03 19:45:00,KWH,163.717
269,2016-01-03 20:00:00,KWH,163.724
270,2016-01-03 20:15:00,KWH,163.731
271,2016-01-03 20:30:00,KWH,163.738
272,2016-01-03 20:45:00,KWH,163.744
273,2016-01-03 21:00:00,KWH,163.751
274,2016-01-03 21:30:00,KWH,163.766
275,2016-01-03 21:45:00,KWH,163.774
276,2016-01-03 22:00:00,KWH,163.782
277,2016-01-03 22:15:00,KWH,163.790
278,2016-01-03 22:30:00,KWH,163.798
279,2016-01-03 22:45:00,KWH,163.803
280,2016-01-03 23:00:00,KWH,163.803
281,2016-01-03 23:15:00,KWH,163.803
282,2016-01-03 23:30:00,KWH,163.803
283,2016-01-03 23:45:00,KWH,163.803
284,2016-01-04 00:00:00,KWH,163.803
285,2016-01-04 00:15:00,KWH,163.803
286,2016-01-04 00:30:00,KWH,163.803
287,2016-01-04 00:45:00,KWH,163.803
288,2016-01-04 01:00:00,KWH,163.803
289,2016-01-04 01:15:00,KWH,163.803
290,2016-01-04 01:30:00,KWH,163.803
291,2016-01-04 01:45:00,KWH,163.803
292,2016-01-04 02:00:00,KWH,163.803
293,2016-01-04 02:15:00,KWH,163.803
294,2016-01-04 02:30:00,KWH,163.803
295,2016-01-04 02:45:00,KWH,163.803
296,2016-01-04 03:00:00,KWH,163.803
297,2016-01-04 03:15:00,KWH,163.803
298,2016-01-04 03:30:00,KWH,163.803
299,2016-01-04 03:45:00,KWH,163.803
300,2016-01-04 04:00:00,KWH,163.803
301,2016-01-04 04:15:00,KWH,163.803
302,2016-01-04 04:30:00,KWH,163.803
303,2016-01-04 04:45:00,KWH,163.803
304,2016-01-04 05:00:00,KWH,163.803
305,2016-01-04 05:15:00,KWH,163.803
306,2016-01-04 05:30:00,KWH,163.803
307,2016-01-04 05:45:00,KWH,163.803
308,2016-01-04 06:00:00,KWH,163.803
309,2016-01-04 06:15:00,KWH,163.803
310,2016-01-04 06:30:00,KWH,163.803
311,2016-01-04 06:45:00,KWH,163.803
312,2016-01-04 07:00:00,KWH,163.803
313,2016-01-04 07:15:00,KWH,163.803
314,2016-01-04 07:30:00,KWH,163.803
315,2016-01-04 07:45:00,KWH,163.803
316,2016-01-04 08:00:00,KWH,163.803
317,2016-01-04 08:15:00,KWH,163.803
318,2016-01-04 08:30:00,KWH,163.803
319,2016-01-04 08:45:00,KWH,163.803
320,2016-01-04 09:00:00,KWH,163.803
321,2016-01-04 09:15:00,KWH,163.803
322,2016-01-04 09:30:00,KWH,163.803
323,2016-01-04 09:45:00,KWH,163.803
324,2016-01-04 10:00:00,KWH,163.803
325,2016-01-04 10:15:00,KWH,163.803
