,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,12.759
1,2016-01-01 00:15:00,KWH,12.759
2,2016-01-01 00:30:00,KWH,12.759
3,2016-01-01 00:45:00,KWH,12.759
4,2016-01-01 01:00:00,KWH,12.759
5,2016-01-01 01:15:00,KWH,12.759
6,2016-01-01 01:30:00,KWH,12.759
7,2016-01-01 01:45:00,KWH,12.759
8,2016-01-01 02:00:00,KWH,12.759
9,2016-01-01 02:15:00,KWH,12.759
10,2016-01-01 02:30:00,KWH,12.759
11,2016-01-01 02:45:00,KWH,12.759
12,2016-01-01 03:00:00,KWH,12.759
13,2016-01-01 03:15:00,KWH,12.759
14,2016-01-01 03:30:00,KWH,12.759
15,2016-01-01 03:45:00,KWH,12.759
16,2016-01-01 04:00:00,KWH,12.759
17,2016-01-01 04:15:00,KWH,12.759
18,2016-01-01 04:30:00,KWH,12.759
19,2016-01-01 04:45:00,KWH,12.759
20,2016-01-01 05:00:00,KWH,12.759
21,2016-01-01 05:15:00,KWH,12.759
22,2016-01-01 05:30:00,KWH,12.759
23,2016-01-01 05:45:00,KWH,12.759
24,2016-01-01 06:00:00,KWH,12.759
25,2016-01-01 06:15:00,KWH,12.759
26,2016-01-01 06:30:00,KWH,12.759
27,2016-01-01 06:45:00,KWH,12.759
28,2016-01-01 07:00:00,KWH,12.759
29,2016-01-01 07:15:00,KWH,12.759
30,2016-01-01 07:30:00,KWH,12.759
31,2016-01-01 07:45:00,KWH,12.759
32,2016-01-01 08:00:00,KWH,12.759
33,2016-01-01 08:15:00,KWH,12.759
34,2016-01-01 08:30:00,KWH,12.759
35,2016-01-01 08:45:00,KWH,12.759
36,2016-01-01 09:00:00,KWH,12.759
37,2016-01-01 09:15:00,KWH,12.759
38,2016-01-01 09:30:00,KWH,12.759
39,2016-01-01 09:45:00,KWH,12.759
40,2016-01-01 10:00:00,KWH,12.759
41,2016-01-01 10:15:00,KWH,12.759
42,2016-01-01 10:30:00,KWH,12.759
43,2016-01-01 10:45:00,KWH,12.759
44,2016-01-01 11:00:00,KWH,12.759
45,2016-01-01 11:15:00,KWH,12.759
46,2016-01-01 11:30:00,KWH,12.759
47,2016-01-01 11:45:00,KWH,12.759
48,2016-01-01 12:00:00,KWH,12.759
49,2016-01-01 12:15:00,KWH,12.759
50,2016-01-01 12:30:00,KWH,12.759
51,2016-01-01 12:45:00,KWH,12.759
52,2016-01-01 13:00:00,KWH,12.759
53,2016-01-01 13:15:00,KWH,12.759
54,2016-01-01 13:30:00,KWH,12.759
55,2016-01-01 13:45:00,KWH,12.759
56,2016-01-01 14:00:00,KWH,12.759
57,2016-01-01 14:15:00,KWH,12.759
58,2016-01-01 14:30:00,KWH,12.759
59,2016-01-01 14:45:00,KWH,12.759
60,2016-01-01 15:00:00,KWH,12.759
61,2016-01-01 15:15:00,KWH,12.759
62,2016-01-01 15:30:00,KWH,12.759
63,2016-01-01 15:45:00,KWH,12.759
64,2016-01-01 16:00:00,KWH,12.759
65,2016-01-01 16:15:00,KWH,12.759
66,2016-01-01 16:30:00,KWH,12.759
67,2016-01-01 16:45:00,KWH,12.759
68,2016-01-01 17:00:00,KWH,12.759
69,2016-01-01 17:15:00,KWH,12.759
70,2016-01-01 17:30:00,KWH,12.759
71,2016-01-01 17:45:00,KWH,12.759
72,2016-01-01 18:00:00,KWH,12.759
73,2016-01-01 18:15:00,KWH,12.759
74,2016-01-01 18:30:00,KWH,12.759
75,2016-01-01 18:45:00,KWH,12.759
76,2016-01-01 19:00:00,KWH,12.759
77,2016-01-01 19:15:00,KWH,12.759
78,2016-01-01 19:15:59,KWH,12.759
79,2016-01-01 19:30:00,KWH,12.759
80,2016-01-01 19:45:00,KWH,12.759
81,2016-01-01 20:00:00,KWH,12.759
82,2016-01-01 20:15:00,KWH,12.759
83,2016-01-01 20:30:00,KWH,12.759
84,2016-01-01 20:45:00,KWH,12.759
85,2016-01-01 21:00:00,KWH,12.759
86,2016-01-01 21:15:00,KWH,12.759
87,2016-01-01 21:30:00,KWH,12.759
88,2016-01-01 21:45:00,KWH,12.759
89,2016-01-01 22:00:00,KWH,12.759
90,2016-01-01 22:15:00,KWH,12.759
91,2016-01-01 22:30:00,KWH,12.759
92,2016-01-01 22:45:00,KWH,12.759
93,2016-01-01 23:00:00,KWH,12.759
94,2016-01-01 23:15:00,KWH,12.759
95,2016-01-01 23:30:00,KWH,12.759
96,2016-01-01 23:45:00,KWH,12.759
97,2016-01-02 00:00:00,KWH,12.759
98,2016-01-02 00:15:00,KWH,12.759
99,2016-01-02 00:30:00,KWH,12.759
100,2016-01-02 00:45:00,KWH,12.759
101,2016-01-02 01:15:00,KWH,12.759
102,2016-01-02 01:30:00,KWH,12.759
103,2016-01-02 01:45:00,KWH,12.759
104,2016-01-02 02:00:00,KWH,12.759
105,2016-01-02 02:15:00,KWH,12.759
106,2016-01-02 02:30:00,KWH,12.759
107,2016-01-02 02:45:00,KWH,12.759
108,2016-01-02 03:00:00,KWH,12.759
109,2016-01-02 03:15:00,KWH,12.759
110,2016-01-02 03:30:00,KWH,12.759
111,2016-01-02 03:45:00,KWH,12.759
112,2016-01-02 04:00:00,KWH,12.759
113,2016-01-02 04:15:00,KWH,12.759
114,2016-01-02 04:30:00,KWH,12.759
115,2016-01-02 04:45:00,KWH,12.759
116,2016-01-02 05:00:00,KWH,12.759
117,2016-01-02 05:15:00,KWH,12.759
118,2016-01-02 05:30:00,KWH,12.759
119,2016-01-02 05:45:00,KWH,12.759
120,2016-01-02 06:15:00,KWH,12.759
121,2016-01-02 06:30:00,KWH,12.759
122,2016-01-02 06:45:00,KWH,12.759
123,2016-01-02 07:00:00,KWH,12.759
124,2016-01-02 07:15:00,KWH,12.759
125,2016-01-02 07:30:00,KWH,12.759
126,2016-01-02 07:45:00,KWH,12.759
127,2016-01-02 08:00:00,KWH,12.759
128,2016-01-02 08:15:00,KWH,12.759
129,2016-01-02 08:30:00,KWH,12.759
130,2016-01-02 08:45:00,KWH,12.759
131,2016-01-02 09:00:00,KWH,12.759
132,2016-01-02 09:15:00,KWH,12.759
133,2016-01-02 09:30:00,KWH,12.759
134,2016-01-02 09:45:00,KWH,12.759
135,2016-01-02 10:00:00,KWH,12.759
136,2016-01-02 10:15:00,KWH,12.759
137,2016-01-02 10:30:00,KWH,12.759
138,2016-01-02 10:45:00,KWH,12.759
139,2016-01-02 11:00:00,KWH,12.759
140,2016-01-02 11:15:00,KWH,12.759
141,2016-01-02 11:30:00,KWH,12.759
142,2016-01-02 11:45:00,KWH,12.759
143,2016-01-02 12:00:00,KWH,12.759
144,2016-01-02 12:15:00,KWH,12.759
145,2016-01-02 12:30:00,KWH,12.759
146,2016-01-02 12:45:00,KWH,12.759
147,2016-01-02 13:00:00,KWH,12.759
148,2016-01-02 13:15:00,KWH,12.759
149,2016-01-02 13:30:00,KWH,12.759
150,2016-01-02 13:45:00,KWH,12.759
151,2016-01-02 14:00:00,KWH,12.759
152,2016-01-02 14:15:00,KWH,12.759
153,2016-01-02 14:45:00,KWH,12.759
154,2016-01-02 15:00:00,KWH,12.759
155,2016-01-02 15:15:00,KWH,12.759
156,2016-01-02 15:30:00,KWH,12.759
157,2016-01-02 15:45:00,KWH,12.759
158,2016-01-02 16:00:00,KWH,12.759
159,2016-01-02 16:15:00,KWH,12.759
160,2016-01-02 16:30:00,KWH,12.759
161,2016-01-02 16:45:00,KWH,12.759
162,2016-01-02 17:00:00,KWH,12.759
163,2016-01-02 17:15:00,KWH,12.759
164,2016-01-02 17:30:00,KWH,12.759
165,2016-01-02 17:45:00,KWH,12.759
166,2016-01-02 18:00:00,KWH,12.759
167,2016-01-02 18:15:00,KWH,12.759
168,2016-01-02 18:30:00,KWH,12.759
169,2016-01-02 18:45:00,KWH,12.759
170,2016-01-02 19:00:00,KWH,12.759
171,2016-01-02 19:15:00,KWH,12.759
172,2016-01-02 19:30:00,KWH,12.759
173,2016-01-02 19:45:00,KWH,12.759
174,2016-01-02 20:00:00,KWH,12.759
175,2016-01-02 20:15:00,KWH,12.759
176,2016-01-02 20:30:00,KWH,12.759
177,2016-01-02 20:45:00,KWH,12.759
178,2016-01-02 21:00:00,KWH,12.759
179,2016-01-02 21:15:00,KWH,12.759
180,2016-01-02 21:30:00,KWH,12.759
181,2016-01-02 21:45:00,KWH,12.759
182,2016-01-02 22:00:00,KWH,12.759
183,2016-01-02 22:15:00,KWH,12.759
184,2016-01-02 22:30:00,KWH,12.759
185,2016-01-02 22:45:00,KWH,12.759
186,2016-01-02 23:00:00,KWH,12.759
187,2016-01-02 23:15:00,KWH,12.759
188,2016-01-02 23:30:00,KWH,12.759
189,2016-01-02 23:45:00,KWH,12.759
190,2016-01-03 00:00:00,KWH,12.759
191,2016-01-03 00:15:00,KWH,12.759
192,2016-01-03 00:30:00,KWH,12.759
193,2016-01-03 00:45:00,KWH,12.759
194,2016-01-03 01:00:00,KWH,12.759
195,2016-01-03 01:15:00,KWH,12.759
196,2016-01-03 01:30:00,KWH,12.759
197,2016-01-03 02:00:00,KWH,12.759
198,2016-01-03 02:15:00,KWH,12.759
199,2016-01-03 02:30:00,KWH,12.759
200,2016-01-03 03:00:00,KWH,12.759
201,2016-01-03 03:15:00,KWH,12.759
202,2016-01-03 03:30:00,KWH,12.759
203,2016-01-03 03:45:00,KWH,12.759
204,2016-01-03 04:00:00,KWH,12.759
205,2016-01-03 04:15:00,KWH,12.759
206,2016-01-03 04:30:00,KWH,12.759
207,2016-01-03 04:45:00,KWH,12.759
208,2016-01-03 05:00:00,KWH,12.759
209,2016-01-03 05:15:00,KWH,12.759
210,2016-01-03 05:30:00,KWH,12.759
211,2016-01-03 05:45:00,KWH,12.759
212,2016-01-03 06:00:00,KWH,12.759
213,2016-01-03 06:15:00,KWH,12.759
214,2016-01-03 06:30:00,KWH,12.759
215,2016-01-03 06:45:00,KWH,12.759
216,2016-01-03 07:00:00,KWH,12.759
217,2016-01-03 07:15:00,KWH,12.759
218,2016-01-03 07:30:00,KWH,12.759
219,2016-01-03 07:45:00,KWH,12.759
220,2016-01-03 08:00:00,KWH,12.759
221,2016-01-03 08:15:00,KWH,12.759
222,2016-01-03 08:30:00,KWH,12.759
223,2016-01-03 08:45:00,KWH,12.759
224,2016-01-03 09:00:00,KWH,12.759
225,2016-01-03 09:15:00,KWH,12.759
226,2016-01-03 09:30:00,KWH,12.759
227,2016-01-03 09:45:00,KWH,12.759
228,2016-01-03 10:00:00,KWH,12.759
229,2016-01-03 10:15:00,KWH,12.759
230,2016-01-03 10:30:00,KWH,12.759
231,2016-01-03 10:45:00,KWH,12.759
232,2016-01-03 11:00:00,KWH,12.759
233,2016-01-03 11:15:00,KWH,12.759
234,2016-01-03 11:30:00,KWH,12.759
235,2016-01-03 11:45:00,KWH,12.759
236,2016-01-03 12:00:00,KWH,12.759
237,2016-01-03 12:15:00,KWH,12.759
238,2016-01-03 12:30:00,KWH,12.759
239,2016-01-03 12:45:00,KWH,12.759
240,2016-01-03 13:00:00,KWH,12.759
241,2016-01-03 13:15:00,KWH,12.759
242,2016-01-03 13:30:00,KWH,12.759
243,2016-01-03 13:45:00,KWH,12.759
244,2016-01-03 14:00:00,KWH,12.759
245,2016-01-03 14:15:00,KWH,12.759
246,2016-01-03 14:30:00,KWH,12.759
247,2016-01-03 14:45:00,KWH,12.759
248,2016-01-03 15:00:00,KWH,12.759
249,2016-01-03 15:15:00,KWH,12.759
250,2016-01-03 15:30:00,KWH,12.759
251,2016-01-03 15:45:00,KWH,12.759
252,2016-01-03 16:00:00,KWH,12.759
253,2016-01-03 16:15:00,KWH,12.759
254,2016-01-03 16:30:00,KWH,12.759
255,2016-01-03 16:45:00,KWH,12.759
256,2016-01-03 17:00:00,KWH,12.759
257,2016-01-03 17:15:00,KWH,12.759
258,2016-01-03 17:30:00,KWH,12.759
259,2016-01-03 17:45:00,KWH,12.759
260,2016-01-03 18:00:00,KWH,12.759
261,2016-01-03 18:15:00,KWH,12.759
262,2016-01-03 18:30:00,KWH,12.759
