,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,37.119
1,2016-01-01 00:15:00,KWH,37.123
2,2016-01-01 00:30:00,KWH,37.127
3,2016-01-01 00:45:00,KWH,37.130
4,2016-01-01 01:00:00,KWH,37.134
5,2016-01-01 01:15:00,KWH,37.138
6,2016-01-01 01:30:00,KWH,37.141
7,2016-01-01 01:45:00,KWH,37.145
8,2016-01-01 02:00:00,KWH,37.150
9,2016-01-01 02:15:00,KWH,37.155
10,2016-01-01 02:30:00,KWH,37.159
11,2016-01-01 02:45:00,KWH,37.164
12,2016-01-01 03:00:00,KWH,37.169
13,2016-01-01 03:15:00,KWH,37.174
14,2016-01-01 03:30:00,KWH,37.178
15,2016-01-01 03:45:00,KWH,37.183
16,2016-01-01 04:00:00,KWH,37.188
17,2016-01-01 04:15:00,KWH,37.193
18,2016-01-01 04:30:00,KWH,37.197
19,2016-01-01 04:45:00,KWH,37.197
20,2016-01-01 05:00:00,KWH,37.197
21,2016-01-01 05:15:00,KWH,37.197
22,2016-01-01 05:30:00,KWH,37.197
23,2016-01-01 05:45:00,KWH,37.197
24,2016-01-01 06:00:00,KWH,37.197
25,2016-01-01 06:15:00,KWH,37.197
26,2016-01-01 06:30:00,KWH,37.197
27,2016-01-01 06:45:00,KWH,37.197
28,2016-01-01 07:00:00,KWH,37.197
29,2016-01-01 07:15:00,KWH,37.197
30,2016-01-01 07:30:00,KWH,37.197
31,2016-01-01 07:45:00,KWH,37.197
32,2016-01-01 08:00:00,KWH,37.197
33,2016-01-01 08:15:00,KWH,37.197
34,2016-01-01 08:30:00,KWH,37.197
35,2016-01-01 08:45:00,KWH,37.197
36,2016-01-01 09:00:00,KWH,37.197
37,2016-01-01 09:15:00,KWH,37.197
38,2016-01-01 09:30:00,KWH,37.197
39,2016-01-01 09:45:00,KWH,37.197
40,2016-01-01 10:00:00,KWH,37.197
41,2016-01-01 10:15:00,KWH,37.197
42,2016-01-01 10:30:00,KWH,37.197
43,2016-01-01 10:45:00,KWH,37.197
44,2016-01-01 11:00:00,KWH,37.197
45,2016-01-01 11:15:00,KWH,37.197
46,2016-01-01 11:30:00,KWH,37.197
47,2016-01-01 11:45:00,KWH,37.199
48,2016-01-01 11:45:00,KWH,37.199
49,2016-01-01 12:00:00,KWH,37.201
50,2016-01-01 12:15:00,KWH,37.201
51,2016-01-01 12:30:00,KWH,37.201
52,2016-01-01 12:45:00,KWH,37.201
53,2016-01-01 13:00:00,KWH,37.201
54,2016-01-01 13:15:00,KWH,37.201
55,2016-01-01 13:30:00,KWH,37.201
56,2016-01-01 13:45:00,KWH,37.201
57,2016-01-01 14:00:00,KWH,37.201
58,2016-01-01 14:30:00,KWH,37.201
59,2016-01-01 14:45:00,KWH,37.201
60,2016-01-01 15:00:00,KWH,37.201
61,2016-01-01 15:15:00,KWH,37.201
62,2016-01-01 15:30:00,KWH,37.201
63,2016-01-01 15:45:00,KWH,37.203
64,2016-01-01 16:00:00,KWH,37.205
65,2016-01-01 16:15:00,KWH,37.205
66,2016-01-01 16:30:00,KWH,37.206
67,2016-01-01 16:45:00,KWH,37.214
68,2016-01-01 17:00:00,KWH,37.223
69,2016-01-01 17:15:00,KWH,37.230
70,2016-01-01 17:30:00,KWH,37.239
71,2016-01-01 17:45:00,KWH,37.246
72,2016-01-01 18:00:00,KWH,37.254
73,2016-01-01 18:15:00,KWH,37.259
74,2016-01-01 18:30:00,KWH,37.262
75,2016-01-01 18:45:00,KWH,37.265
76,2016-01-01 19:00:00,KWH,37.269
77,2016-01-01 19:15:00,KWH,37.274
78,2016-01-01 19:30:00,KWH,37.278
79,2016-01-01 19:45:00,KWH,37.284
80,2016-01-01 20:00:00,KWH,37.289
81,2016-01-01 20:15:00,KWH,37.295
82,2016-01-01 20:30:00,KWH,37.300
83,2016-01-01 20:45:00,KWH,37.307
84,2016-01-01 21:00:00,KWH,37.311
85,2016-01-01 21:15:00,KWH,37.313
86,2016-01-01 21:30:00,KWH,37.315
87,2016-01-01 21:45:00,KWH,37.319
88,2016-01-01 22:00:00,KWH,37.322
89,2016-01-01 22:15:00,KWH,37.325
90,2016-01-01 22:30:00,KWH,37.328
91,2016-01-01 22:45:00,KWH,37.331
92,2016-01-01 23:00:00,KWH,37.335
93,2016-01-01 23:15:00,KWH,37.338
94,2016-01-01 23:30:00,KWH,37.341
95,2016-01-01 23:45:00,KWH,37.344
96,2016-01-02 00:00:00,KWH,37.347
97,2016-01-02 00:15:00,KWH,37.351
98,2016-01-02 00:30:00,KWH,37.354
99,2016-01-02 00:45:00,KWH,37.357
100,2016-01-02 01:00:00,KWH,37.360
101,2016-01-02 01:15:00,KWH,37.363
102,2016-01-02 01:30:00,KWH,37.366
103,2016-01-02 01:45:00,KWH,37.370
104,2016-01-02 02:00:00,KWH,37.373
105,2016-01-02 02:15:00,KWH,37.376
106,2016-01-02 02:30:00,KWH,37.379
107,2016-01-02 02:45:00,KWH,37.382
108,2016-01-02 03:00:00,KWH,37.386
109,2016-01-02 03:15:00,KWH,37.389
110,2016-01-02 03:30:00,KWH,37.392
111,2016-01-02 03:45:00,KWH,37.395
112,2016-01-02 04:00:00,KWH,37.398
113,2016-01-02 04:15:00,KWH,37.402
114,2016-01-02 04:30:00,KWH,37.405
115,2016-01-02 04:45:00,KWH,37.408
116,2016-01-02 05:00:00,KWH,37.411
117,2016-01-02 05:15:00,KWH,37.415
118,2016-01-02 05:30:00,KWH,37.418
119,2016-01-02 05:45:00,KWH,37.421
120,2016-01-02 06:00:00,KWH,37.422
121,2016-01-02 06:15:00,KWH,37.422
122,2016-01-02 06:30:00,KWH,37.422
123,2016-01-02 06:45:00,KWH,37.424
124,2016-01-02 07:00:00,KWH,37.425
125,2016-01-02 07:15:00,KWH,37.425
126,2016-01-02 07:30:00,KWH,37.425
