,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,16.048
1,2016-01-01 00:15:00,KWH,16.048
2,2016-01-01 00:30:00,KWH,16.048
3,2016-01-01 00:45:00,KWH,16.048
4,2016-01-01 01:00:00,KWH,16.048
5,2016-01-01 01:15:00,KWH,16.048
6,2016-01-01 01:30:00,KWH,16.048
7,2016-01-01 01:45:00,KWH,16.048
8,2016-01-01 02:00:00,KWH,16.048
9,2016-01-01 02:15:00,KWH,16.048
10,2016-01-01 02:30:00,KWH,16.048
11,2016-01-01 02:45:00,KWH,16.048
12,2016-01-01 03:00:00,KWH,16.048
13,2016-01-01 03:15:00,KWH,16.048
14,2016-01-01 03:30:00,KWH,16.048
15,2016-01-01 03:45:00,KWH,16.048
16,2016-01-01 04:00:00,KWH,16.048
17,2016-01-01 04:15:00,KWH,16.048
18,2016-01-01 04:30:00,KWH,16.048
19,2016-01-01 04:45:00,KWH,16.048
20,2016-01-01 05:00:00,KWH,16.048
21,2016-01-01 05:15:00,KWH,16.048
22,2016-01-01 05:30:00,KWH,16.048
23,2016-01-01 05:45:00,KWH,16.048
24,2016-01-01 06:00:00,KWH,16.048
25,2016-01-01 06:15:00,KWH,16.048
26,2016-01-01 06:30:00,KWH,16.048
27,2016-01-01 06:45:00,KWH,16.048
28,2016-01-01 07:00:00,KWH,16.048
29,2016-01-01 07:15:00,KWH,16.048
30,2016-01-01 07:30:00,KWH,16.048
31,2016-01-01 07:45:00,KWH,16.048
32,2016-01-01 08:00:00,KWH,16.048
33,2016-01-01 08:15:00,KWH,16.048
34,2016-01-01 08:30:00,KWH,16.048
35,2016-01-01 08:45:00,KWH,16.048
36,2016-01-01 09:00:00,KWH,16.048
37,2016-01-01 09:15:00,KWH,16.048
38,2016-01-01 09:30:00,KWH,16.048
39,2016-01-01 09:45:00,KWH,16.048
40,2016-01-01 10:00:00,KWH,16.048
41,2016-01-01 10:15:00,KWH,16.048
42,2016-01-01 10:30:00,KWH,16.048
43,2016-01-01 10:45:00,KWH,16.048
44,2016-01-01 11:00:00,KWH,16.048
45,2016-01-01 11:15:00,KWH,16.048
46,2016-01-01 11:30:00,KWH,16.048
47,2016-01-01 11:45:00,KWH,16.048
48,2016-01-01 12:00:00,KWH,16.048
49,2016-01-01 12:15:00,KWH,16.048
50,2016-01-01 12:30:00,KWH,16.048
51,2016-01-01 12:45:00,KWH,16.048
52,2016-01-01 13:00:00,KWH,16.048
53,2016-01-01 13:15:00,KWH,16.048
54,2016-01-01 13:30:00,KWH,16.048
55,2016-01-01 13:45:00,KWH,16.048
56,2016-01-01 14:00:00,KWH,16.048
57,2016-01-01 14:15:00,KWH,16.048
58,2016-01-01 14:30:00,KWH,16.048
59,2016-01-01 14:45:00,KWH,16.048
60,2016-01-01 15:00:00,KWH,16.048
61,2016-01-01 15:15:00,KWH,16.048
62,2016-01-01 15:45:00,KWH,16.048
63,2016-01-01 16:00:00,KWH,16.048
64,2016-01-01 16:15:00,KWH,16.048
65,2016-01-01 16:30:00,KWH,16.048
66,2016-01-01 16:45:00,KWH,16.048
67,2016-01-01 17:00:00,KWH,16.048
68,2016-01-01 17:15:00,KWH,16.048
69,2016-01-01 17:30:00,KWH,16.048
70,2016-01-01 17:45:00,KWH,16.048
71,2016-01-01 18:00:00,KWH,16.048
72,2016-01-01 18:15:00,KWH,16.048
73,2016-01-01 18:30:00,KWH,16.048
74,2016-01-01 18:45:00,KWH,16.048
75,2016-01-01 19:00:00,KWH,16.048
76,2016-01-01 19:15:00,KWH,16.048
77,2016-01-01 19:30:00,KWH,16.048
78,2016-01-01 19:45:00,KWH,16.048
79,2016-01-01 20:00:00,KWH,16.048
80,2016-01-01 20:15:00,KWH,16.048
81,2016-01-01 20:30:00,KWH,16.048
82,2016-01-01 20:45:00,KWH,16.048
83,2016-01-01 21:00:00,KWH,16.048
84,2016-01-01 21:15:00,KWH,16.048
85,2016-01-01 21:30:00,KWH,16.048
86,2016-01-01 21:45:00,KWH,16.048
87,2016-01-01 22:00:00,KWH,16.048
88,2016-01-01 22:15:00,KWH,16.048
89,2016-01-01 22:30:00,KWH,16.048
90,2016-01-01 22:45:00,KWH,16.048
91,2016-01-01 23:00:00,KWH,16.048
92,2016-01-01 23:15:00,KWH,16.048
93,2016-01-01 23:30:00,KWH,16.048
94,2016-01-01 23:45:00,KWH,16.048
95,2016-01-02 00:00:00,KWH,16.048
96,2016-01-02 00:15:00,KWH,16.048
97,2016-01-02 00:30:00,KWH,16.048
98,2016-01-02 00:45:00,KWH,16.048
99,2016-01-02 01:00:00,KWH,16.048
100,2016-01-02 01:15:00,KWH,16.048
101,2016-01-02 01:30:00,KWH,16.048
102,2016-01-02 01:45:00,KWH,16.048
103,2016-01-02 02:00:00,KWH,16.048
104,2016-01-02 02:15:00,KWH,16.048
105,2016-01-02 02:30:00,KWH,16.048
106,2016-01-02 02:45:00,KWH,16.048
107,2016-01-02 03:00:00,KWH,16.048
108,2016-01-02 03:15:00,KWH,16.048
109,2016-01-02 03:30:00,KWH,16.048
110,2016-01-02 03:45:00,KWH,16.048
111,2016-01-02 04:00:00,KWH,16.048
112,2016-01-02 04:15:00,KWH,16.048
113,2016-01-02 04:30:00,KWH,16.048
114,2016-01-02 04:45:00,KWH,16.048
115,2016-01-02 05:00:00,KWH,16.048
116,2016-01-02 05:15:00,KWH,16.048
117,2016-01-02 05:30:00,KWH,16.048
118,2016-01-02 05:45:00,KWH,16.048
119,2016-01-02 06:00:00,KWH,16.048
120,2016-01-02 06:15:00,KWH,16.048
121,2016-01-02 06:30:00,KWH,16.048
122,2016-01-02 06:45:00,KWH,16.048
123,2016-01-02 07:00:00,KWH,16.048
124,2016-01-02 07:15:00,KWH,16.048
125,2016-01-02 07:30:00,KWH,16.048
126,2016-01-02 07:45:00,KWH,16.048
127,2016-01-02 08:00:00,KWH,16.048
128,2016-01-02 08:15:00,KWH,16.048
129,2016-01-02 08:30:00,KWH,16.048
130,2016-01-02 08:45:00,KWH,16.048
131,2016-01-02 09:00:00,KWH,16.048
132,2016-01-02 09:15:00,KWH,16.048
133,2016-01-02 09:30:00,KWH,16.048
134,2016-01-02 09:45:00,KWH,16.048
135,2016-01-02 10:00:00,KWH,16.048
136,2016-01-02 10:15:00,KWH,16.048
137,2016-01-02 10:30:00,KWH,16.048
138,2016-01-02 10:45:00,KWH,16.048
139,2016-01-02 11:00:00,KWH,16.048
140,2016-01-02 11:15:00,KWH,16.048
141,2016-01-02 11:30:00,KWH,16.048
142,2016-01-02 11:45:00,KWH,16.048
143,2016-01-02 12:00:00,KWH,16.048
144,2016-01-02 12:15:00,KWH,16.048
145,2016-01-02 12:30:00,KWH,16.048
146,2016-01-02 12:45:00,KWH,16.048
147,2016-01-02 13:00:00,KWH,16.048
148,2016-01-02 13:15:00,KWH,16.048
149,2016-01-02 13:30:00,KWH,16.048
150,2016-01-02 13:45:00,KWH,16.048
151,2016-01-02 14:00:00,KWH,16.048
152,2016-01-02 14:15:00,KWH,16.048
153,2016-01-02 14:30:00,KWH,16.048
154,2016-01-02 14:45:00,KWH,16.048
155,2016-01-02 15:00:00,KWH,16.048
156,2016-01-02 15:15:00,KWH,16.048
157,2016-01-02 15:30:00,KWH,16.048
158,2016-01-02 15:45:00,KWH,16.048
159,2016-01-02 16:00:00,KWH,16.048
160,2016-01-02 16:15:00,KWH,16.048
161,2016-01-02 16:30:00,KWH,16.048
162,2016-01-02 16:45:00,KWH,16.048
163,2016-01-02 17:00:00,KWH,16.048
164,2016-01-02 17:15:00,KWH,16.048
165,2016-01-02 17:30:00,KWH,16.048
166,2016-01-02 17:45:00,KWH,16.048
167,2016-01-02 18:00:00,KWH,16.048
168,2016-01-02 18:15:00,KWH,16.048
169,2016-01-02 18:30:00,KWH,16.048
170,2016-01-02 18:45:00,KWH,16.048
171,2016-01-02 19:00:00,KWH,16.048
172,2016-01-02 19:15:00,KWH,16.048
173,2016-01-02 19:30:00,KWH,16.048
174,2016-01-02 19:45:00,KWH,16.048
175,2016-01-02 20:00:00,KWH,16.048
176,2016-01-02 20:15:00,KWH,16.048
177,2016-01-02 20:30:00,KWH,16.048
178,2016-01-02 20:45:00,KWH,16.048
179,2016-01-02 21:00:00,KWH,16.048
180,2016-01-02 21:15:00,KWH,16.048
181,2016-01-02 21:30:00,KWH,16.048
182,2016-01-02 21:45:00,KWH,16.048
183,2016-01-02 22:00:00,KWH,16.048
184,2016-01-02 22:00:59,KWH,16.048
185,2016-01-02 22:15:00,KWH,16.048
186,2016-01-02 22:30:00,KWH,16.048
187,2016-01-02 22:45:00,KWH,16.048
188,2016-01-02 23:00:00,KWH,16.048
189,2016-01-02 23:15:00,KWH,16.048
190,2016-01-02 23:30:00,KWH,16.048
191,2016-01-02 23:45:00,KWH,16.048
192,2016-01-03 00:00:00,KWH,16.048
193,2016-01-03 00:15:00,KWH,16.048
194,2016-01-03 00:30:00,KWH,16.048
195,2016-01-03 00:45:00,KWH,16.048
196,2016-01-03 01:00:00,KWH,16.048
197,2016-01-03 01:15:00,KWH,16.048
198,2016-01-03 01:30:00,KWH,16.048
199,2016-01-03 01:45:00,KWH,16.048
200,2016-01-03 02:00:00,KWH,16.048
201,2016-01-03 02:15:00,KWH,16.048
202,2016-01-03 02:30:00,KWH,16.048
203,2016-01-03 02:45:00,KWH,16.048
204,2016-01-03 03:00:00,KWH,16.048
205,2016-01-03 03:15:00,KWH,16.048
206,2016-01-03 03:30:00,KWH,16.048
207,2016-01-03 03:45:00,KWH,16.048
208,2016-01-03 04:00:00,KWH,16.048
209,2016-01-03 04:15:00,KWH,16.048
210,2016-01-03 04:30:00,KWH,16.048
211,2016-01-03 04:45:00,KWH,16.048
212,2016-01-03 05:00:00,KWH,16.048
213,2016-01-03 05:30:00,KWH,16.048
214,2016-01-03 05:45:00,KWH,16.048
215,2016-01-03 06:00:00,KWH,16.048
216,2016-01-03 06:15:00,KWH,16.048
217,2016-01-03 06:30:00,KWH,16.048
218,2016-01-03 06:45:00,KWH,16.048
219,2016-01-03 07:00:00,KWH,16.048
220,2016-01-03 07:15:00,KWH,16.048
221,2016-01-03 07:30:00,KWH,16.048
222,2016-01-03 07:45:00,KWH,16.048
223,2016-01-03 08:00:00,KWH,16.048
224,2016-01-03 08:15:00,KWH,16.048
225,2016-01-03 08:30:00,KWH,16.048
226,2016-01-03 08:45:00,KWH,16.048
