,DT,TYPE,VALUE
466,2016-01-05 23:00:00,KWH,3.628
467,2016-01-05 23:15:00,KWH,3.632
468,2016-01-05 23:30:00,KWH,3.636
469,2016-01-05 23:45:00,KWH,3.640
470,2016-01-06 00:00:00,KWH,3.644
471,2016-01-06 00:15:00,KWH,3.648
472,2016-01-06 00:30:00,KWH,3.652
473,2016-01-06 00:45:00,KWH,3.656
474,2016-01-06 01:00:00,KWH,3.660
475,2016-01-06 01:15:00,KWH,3.663
476,2016-01-06 01:30:00,KWH,3.667
477,2016-01-06 01:45:00,KWH,3.671
478,2016-01-06 02:00:00,KWH,3.675
479,2016-01-06 02:15:00,KWH,3.679
480,2016-01-06 02:30:00,KWH,3.683
481,2016-01-06 02:45:00,KWH,3.687
482,2016-01-06 03:00:00,KWH,3.691
483,2016-01-06 03:15:00,KWH,3.695
484,2016-01-06 03:30:00,KWH,3.699
485,2016-01-06 03:45:00,KWH,3.702
486,2016-01-06 04:00:00,KWH,3.706
487,2016-01-06 04:15:00,KWH,3.710
488,2016-01-06 04:30:00,KWH,3.714
489,2016-01-06 04:45:00,KWH,3.718
490,2016-01-06 05:00:00,KWH,3.720
491,2016-01-06 05:15:00,KWH,3.720
492,2016-01-06 05:30:00,KWH,3.720
493,2016-01-06 05:45:00,KWH,3.720
494,2016-01-06 06:00:00,KWH,3.720
495,2016-01-06 06:15:00,KWH,3.720
496,2016-01-06 06:30:00,KWH,3.720
497,2016-01-06 06:45:00,KWH,3.720
498,2016-01-06 07:00:00,KWH,3.720
499,2016-01-06 07:15:00,KWH,3.720
500,2016-01-06 07:30:00,KWH,3.720
501,2016-01-06 07:45:00,KWH,3.720
502,2016-01-06 08:00:00,KWH,3.720
503,2016-01-06 08:15:00,KWH,3.720
504,2016-01-06 08:30:00,KWH,3.720
505,2016-01-06 08:45:00,KWH,3.720
506,2016-01-06 09:00:00,KWH,3.720
507,2016-01-06 09:15:00,KWH,3.720
508,2016-01-06 09:30:00,KWH,3.720
509,2016-01-06 09:45:00,KWH,3.720
510,2016-01-06 10:00:00,KWH,3.720
511,2016-01-06 10:15:00,KWH,3.720
512,2016-01-06 10:30:00,KWH,3.720
513,2016-01-06 10:45:00,KWH,3.720
514,2016-01-06 11:00:00,KWH,3.720
515,2016-01-06 11:15:00,KWH,3.720
516,2016-01-06 11:30:00,KWH,3.720
517,2016-01-06 11:45:00,KWH,3.720
518,2016-01-06 12:00:00,KWH,3.720
519,2016-01-06 12:15:00,KWH,3.720
520,2016-01-06 12:30:00,KWH,3.720
521,2016-01-06 12:45:00,KWH,3.720
522,2016-01-06 13:00:00,KWH,3.720
523,2016-01-06 13:15:00,KWH,3.720
524,2016-01-06 13:30:00,KWH,3.720
525,2016-01-06 13:45:00,KWH,3.720
526,2016-01-06 14:00:00,KWH,3.720
527,2016-01-06 14:15:00,KWH,3.720
528,2016-01-06 14:30:00,KWH,3.720
529,2016-01-06 14:45:00,KWH,3.720
530,2016-01-06 15:00:00,KWH,3.720
531,2016-01-06 15:15:00,KWH,3.720
532,2016-01-06 15:30:00,KWH,3.720
533,2016-01-06 16:00:00,KWH,3.720
534,2016-01-06 16:15:00,KWH,3.721
535,2016-01-06 16:30:00,KWH,3.723
536,2016-01-06 16:45:00,KWH,3.727
537,2016-01-06 17:00:00,KWH,3.731
538,2016-01-06 17:15:00,KWH,3.735
539,2016-01-06 17:30:00,KWH,3.739
540,2016-01-06 17:45:00,KWH,3.743
541,2016-01-06 18:00:00,KWH,3.747
542,2016-01-06 18:15:00,KWH,3.751
543,2016-01-06 18:30:00,KWH,3.754
544,2016-01-06 18:45:00,KWH,3.758
545,2016-01-06 19:00:00,KWH,3.762
546,2016-01-06 19:15:00,KWH,3.764
547,2016-01-06 19:30:00,KWH,3.766
548,2016-01-06 19:45:00,KWH,3.767
549,2016-01-06 20:00:00,KWH,3.768
550,2016-01-06 20:15:00,KWH,3.770
551,2016-01-06 20:30:00,KWH,3.771
552,2016-01-06 20:45:00,KWH,3.772
553,2016-01-06 21:00:00,KWH,3.774
554,2016-01-06 21:15:00,KWH,3.774
555,2016-01-06 21:30:00,KWH,3.775
556,2016-01-06 21:45:00,KWH,3.778
557,2016-01-06 22:00:00,KWH,3.782
558,2016-01-06 22:15:00,KWH,3.785
559,2016-01-06 22:45:00,KWH,3.790
560,2016-01-06 23:00:00,KWH,3.793
561,2016-01-06 23:15:00,KWH,3.795
562,2016-01-06 23:30:00,KWH,3.798
563,2016-01-06 23:45:00,KWH,3.800
564,2016-01-07 00:00:00,KWH,3.803
565,2016-01-07 00:15:00,KWH,3.806
566,2016-01-07 00:30:00,KWH,3.808
567,2016-01-07 00:45:00,KWH,3.811
568,2016-01-07 01:00:00,KWH,3.813
569,2016-01-07 01:15:00,KWH,3.816
570,2016-01-07 01:30:00,KWH,3.818
571,2016-01-07 01:45:00,KWH,3.821
572,2016-01-07 02:00:00,KWH,3.824
573,2016-01-07 02:15:00,KWH,3.826
574,2016-01-07 02:30:00,KWH,3.829
575,2016-01-07 02:45:00,KWH,3.831
576,2016-01-07 03:00:00,KWH,3.834
577,2016-01-07 03:15:00,KWH,3.837
578,2016-01-07 03:30:00,KWH,3.839
579,2016-01-07 03:45:00,KWH,3.842
580,2016-01-07 04:00:00,KWH,3.844
581,2016-01-07 04:15:00,KWH,3.845
582,2016-01-07 04:30:00,KWH,3.845
583,2016-01-07 04:45:00,KWH,3.845
584,2016-01-07 05:00:00,KWH,3.845
585,2016-01-07 05:15:00,KWH,3.845
586,2016-01-07 05:30:00,KWH,3.845
587,2016-01-07 05:45:00,KWH,3.845
588,2016-01-07 06:00:00,KWH,3.845
589,2016-01-07 06:15:00,KWH,3.845
590,2016-01-07 06:30:00,KWH,3.845
591,2016-01-07 06:45:00,KWH,3.845
592,2016-01-07 07:00:00,KWH,3.845
593,2016-01-07 07:00:59,KWH,3.845
594,2016-01-07 07:15:00,KWH,3.845
595,2016-01-07 07:30:00,KWH,3.845
596,2016-01-07 07:45:00,KWH,3.845
597,2016-01-07 08:00:00,KWH,3.845
598,2016-01-07 08:15:00,KWH,3.845
599,2016-01-07 08:30:00,KWH,3.845
600,2016-01-07 08:45:00,KWH,3.845
601,2016-01-07 09:00:00,KWH,3.845
602,2016-01-07 09:15:00,KWH,3.845
603,2016-01-07 09:45:00,KWH,3.845
604,2016-01-07 10:00:00,KWH,3.845
605,2016-01-07 10:15:00,KWH,3.845
