,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,21.774
1,2016-01-01 00:15:00,KWH,21.778
2,2016-01-01 00:30:00,KWH,21.783
3,2016-01-01 00:45:00,KWH,21.788
4,2016-01-01 01:00:00,KWH,21.793
5,2016-01-01 01:30:00,KWH,21.798
6,2016-01-01 01:45:00,KWH,21.798
7,2016-01-01 02:00:00,KWH,21.799
8,2016-01-01 02:15:00,KWH,21.801
9,2016-01-01 02:30:00,KWH,21.803
10,2016-01-01 02:45:00,KWH,21.806
11,2016-01-01 03:00:00,KWH,21.807
12,2016-01-01 03:15:00,KWH,21.807
13,2016-01-01 03:30:00,KWH,21.807
14,2016-01-01 03:45:00,KWH,21.807
15,2016-01-01 04:00:00,KWH,21.807
16,2016-01-01 04:15:00,KWH,21.807
17,2016-01-01 04:30:00,KWH,21.807
18,2016-01-01 04:45:00,KWH,21.807
19,2016-01-01 05:00:00,KWH,21.807
20,2016-01-01 05:15:00,KWH,21.807
21,2016-01-01 05:30:00,KWH,21.807
22,2016-01-01 05:45:00,KWH,21.807
23,2016-01-01 06:00:00,KWH,21.807
24,2016-01-01 06:15:00,KWH,21.807
25,2016-01-01 06:30:00,KWH,21.807
26,2016-01-01 06:45:00,KWH,21.807
27,2016-01-01 07:00:00,KWH,21.807
28,2016-01-01 07:15:00,KWH,21.807
29,2016-01-01 07:30:00,KWH,21.807
30,2016-01-01 07:45:00,KWH,21.807
31,2016-01-01 08:00:00,KWH,21.807
32,2016-01-01 08:15:00,KWH,21.807
33,2016-01-01 08:30:00,KWH,21.807
34,2016-01-01 08:45:00,KWH,21.807
35,2016-01-01 09:00:00,KWH,21.807
36,2016-01-01 09:15:00,KWH,21.807
37,2016-01-01 09:30:00,KWH,21.807
38,2016-01-01 09:45:00,KWH,21.807
39,2016-01-01 10:00:00,KWH,21.807
40,2016-01-01 10:15:00,KWH,21.807
41,2016-01-01 10:30:00,KWH,21.807
42,2016-01-01 10:45:00,KWH,21.807
43,2016-01-01 11:00:00,KWH,21.807
44,2016-01-01 11:30:00,KWH,21.807
45,2016-01-01 11:45:00,KWH,21.807
46,2016-01-01 12:00:00,KWH,21.807
47,2016-01-01 12:15:00,KWH,21.807
48,2016-01-01 12:30:00,KWH,21.807
49,2016-01-01 12:45:00,KWH,21.807
50,2016-01-01 13:00:00,KWH,21.808
51,2016-01-01 13:15:00,KWH,21.808
52,2016-01-01 13:30:00,KWH,21.808
53,2016-01-01 13:45:00,KWH,21.808
54,2016-01-01 14:00:00,KWH,21.808
55,2016-01-01 14:15:00,KWH,21.808
56,2016-01-01 14:30:00,KWH,21.808
57,2016-01-01 14:45:00,KWH,21.808
58,2016-01-01 15:00:00,KWH,21.808
59,2016-01-01 15:15:00,KWH,21.808
60,2016-01-01 15:30:00,KWH,21.808
61,2016-01-01 15:45:00,KWH,21.808
62,2016-01-01 16:00:00,KWH,21.811
63,2016-01-01 16:15:00,KWH,21.817
64,2016-01-01 16:30:00,KWH,21.824
65,2016-01-01 16:45:00,KWH,21.830
66,2016-01-01 17:00:00,KWH,21.836
67,2016-01-01 17:15:00,KWH,21.841
68,2016-01-01 17:30:00,KWH,21.846
69,2016-01-01 17:45:00,KWH,21.851
70,2016-01-01 18:00:00,KWH,21.855
71,2016-01-01 18:15:00,KWH,21.859
72,2016-01-01 18:30:00,KWH,21.864
73,2016-01-01 18:45:00,KWH,21.869
74,2016-01-01 19:00:00,KWH,21.872
75,2016-01-01 19:15:00,KWH,21.875
76,2016-01-01 19:30:00,KWH,21.879
77,2016-01-01 19:45:00,KWH,21.882
78,2016-01-01 20:00:00,KWH,21.885
79,2016-01-01 20:15:00,KWH,21.888
80,2016-01-01 20:30:00,KWH,21.889
81,2016-01-01 20:45:00,KWH,21.889
82,2016-01-01 21:00:00,KWH,21.889
83,2016-01-01 21:15:00,KWH,21.889
84,2016-01-01 21:30:00,KWH,21.889
85,2016-01-01 21:45:00,KWH,21.889
86,2016-01-01 22:00:00,KWH,21.889
87,2016-01-01 22:15:00,KWH,21.889
