,DT,TYPE,VALUE
181,2016-01-02 21:45:00,KWH,38.973
182,2016-01-02 22:00:00,KWH,38.973
183,2016-01-02 22:15:00,KWH,38.973
184,2016-01-02 22:30:00,KWH,38.973
185,2016-01-02 22:45:00,KWH,38.973
186,2016-01-02 23:00:00,KWH,38.973
187,2016-01-02 23:15:00,KWH,38.973
188,2016-01-02 23:30:00,KWH,38.973
189,2016-01-02 23:45:00,KWH,38.973
190,2016-01-03 00:00:00,KWH,38.973
191,2016-01-03 00:15:00,KWH,38.973
192,2016-01-03 00:30:00,KWH,38.973
193,2016-01-03 00:45:00,KWH,38.973
194,2016-01-03 01:00:00,KWH,38.973
195,2016-01-03 01:15:00,KWH,38.973
196,2016-01-03 01:30:00,KWH,38.973
197,2016-01-03 01:45:00,KWH,38.973
198,2016-01-03 02:00:00,KWH,38.973
199,2016-01-03 02:15:00,KWH,38.973
200,2016-01-03 02:30:00,KWH,38.973
201,2016-01-03 02:45:00,KWH,38.973
202,2016-01-03 03:00:00,KWH,38.973
203,2016-01-03 03:15:00,KWH,38.973
204,2016-01-03 03:30:00,KWH,38.973
205,2016-01-03 03:45:00,KWH,38.973
206,2016-01-03 04:00:00,KWH,38.973
207,2016-01-03 04:15:00,KWH,38.973
208,2016-01-03 04:30:00,KWH,38.973
209,2016-01-03 04:45:00,KWH,38.973
210,2016-01-03 05:00:00,KWH,38.973
211,2016-01-03 05:15:00,KWH,38.973
212,2016-01-03 05:30:00,KWH,38.973
213,2016-01-03 05:45:00,KWH,38.973
214,2016-01-03 06:00:00,KWH,38.973
215,2016-01-03 06:15:00,KWH,38.973
216,2016-01-03 06:30:00,KWH,38.973
217,2016-01-03 07:00:00,KWH,38.973
218,2016-01-03 07:15:00,KWH,38.973
219,2016-01-03 07:30:00,KWH,38.973
220,2016-01-03 07:45:00,KWH,38.973
221,2016-01-03 08:00:00,KWH,38.973
222,2016-01-03 08:15:00,KWH,38.973
223,2016-01-03 08:30:00,KWH,38.973
224,2016-01-03 08:45:00,KWH,38.973
225,2016-01-03 09:00:00,KWH,38.973
226,2016-01-03 09:15:00,KWH,38.973
227,2016-01-03 09:30:00,KWH,38.973
228,2016-01-03 09:45:00,KWH,38.973
229,2016-01-03 10:00:00,KWH,38.973
230,2016-01-03 10:15:00,KWH,38.973
231,2016-01-03 10:30:00,KWH,38.973
232,2016-01-03 10:45:00,KWH,38.973
233,2016-01-03 11:00:00,KWH,38.973
234,2016-01-03 11:15:00,KWH,38.973
235,2016-01-03 11:30:00,KWH,38.973
236,2016-01-03 11:45:00,KWH,38.973
237,2016-01-03 12:00:00,KWH,38.973
238,2016-01-03 12:15:00,KWH,38.973
239,2016-01-03 12:30:00,KWH,38.973
240,2016-01-03 12:45:00,KWH,38.973
241,2016-01-03 13:00:00,KWH,38.973
242,2016-01-03 13:15:00,KWH,38.973
243,2016-01-03 13:30:00,KWH,38.973
244,2016-01-03 13:45:00,KWH,38.973
245,2016-01-03 14:00:00,KWH,38.973
246,2016-01-03 14:15:00,KWH,38.973
247,2016-01-03 14:30:00,KWH,38.973
248,2016-01-03 14:45:00,KWH,38.973
249,2016-01-03 15:00:00,KWH,38.973
250,2016-01-03 15:15:00,KWH,38.987
251,2016-01-03 15:30:00,KWH,39.006
252,2016-01-03 15:45:00,KWH,39.025
