,DT,TYPE,VALUE
0,2016-01-01 00:00:00,KWH,4.568
1,2016-01-01 00:15:00,KWH,4.568
2,2016-01-01 00:30:00,KWH,4.568
3,2016-01-01 00:45:00,KWH,4.568
4,2016-01-01 01:00:00,KWH,4.568
5,2016-01-01 01:15:00,KWH,4.568
6,2016-01-01 01:30:00,KWH,4.568
7,2016-01-01 01:45:00,KWH,4.568
8,2016-01-01 02:00:00,KWH,4.568
9,2016-01-01 02:15:00,KWH,4.568
10,2016-01-01 02:30:00,KWH,4.568
11,2016-01-01 02:45:00,KWH,4.568
12,2016-01-01 03:00:00,KWH,4.568
13,2016-01-01 03:15:00,KWH,4.568
14,2016-01-01 03:30:00,KWH,4.568
15,2016-01-01 03:45:00,KWH,4.568
16,2016-01-01 04:00:00,KWH,4.568
17,2016-01-01 04:15:00,KWH,4.568
18,2016-01-01 04:30:00,KWH,4.568
19,2016-01-01 04:45:00,KWH,4.568
20,2016-01-01 05:00:00,KWH,4.568
21,2016-01-01 05:15:00,KWH,4.568
22,2016-01-01 05:30:00,KWH,4.568
23,2016-01-01 05:45:00,KWH,4.568
24,2016-01-01 06:00:00,KWH,4.568
25,2016-01-01 06:15:00,KWH,4.568
26,2016-01-01 06:30:00,KWH,4.568
27,2016-01-01 06:45:00,KWH,4.568
28,2016-01-01 07:00:00,KWH,4.568
29,2016-01-01 07:15:00,KWH,4.568
30,2016-01-01 07:30:00,KWH,4.568
31,2016-01-01 07:45:00,KWH,4.568
32,2016-01-01 08:00:00,KWH,4.568
33,2016-01-01 08:15:00,KWH,4.568
34,2016-01-01 08:30:00,KWH,4.568
35,2016-01-01 08:45:00,KWH,4.568
36,2016-01-01 09:00:00,KWH,4.568
37,2016-01-01 09:15:00,KWH,4.568
38,2016-01-01 09:30:00,KWH,4.568
39,2016-01-01 09:45:00,KWH,4.568
40,2016-01-01 10:00:00,KWH,4.568
41,2016-01-01 10:15:00,KWH,4.568
42,2016-01-01 10:30:00,KWH,4.568
43,2016-01-01 10:45:00,KWH,4.568
44,2016-01-01 11:00:00,KWH,4.568
45,2016-01-01 11:15:00,KWH,4.568
46,2016-01-01 11:30:00,KWH,4.568
47,2016-01-01 11:45:00,KWH,4.568
48,2016-01-01 11:45:00,KWH,4.568
49,2016-01-01 12:00:00,KWH,4.568
50,2016-01-01 12:15:00,KWH,4.568
51,2016-01-01 12:30:00,KWH,4.568
52,2016-01-01 12:45:00,KWH,4.568
53,2016-01-01 13:00:00,KWH,4.568
54,2016-01-01 13:15:00,KWH,4.568
55,2016-01-01 13:30:00,KWH,4.568
56,2016-01-01 13:45:00,KWH,4.568
57,2016-01-01 14:00:00,KWH,4.568
